,longitude,latitude,ssrd,t2mmin,vpd,sSWC,FPAR,GPP,GPP_constant-Tmin,GPP_constant-SWrad,GPP_constant-VPD,GPP_constant-FPAR,GPP_constant-SWC
1982-01-20,-92.125,31.625,4.8524356,18.098816,1705.6696,0.478031,0.48312497,0.43995287276120515,0.43995287276120515,1.359996017550048,1.108752199499005,0.45531994833676803,0.43995287276120515
1982-01-21,-92.125,31.625,6.082638,19.246979,1928.0996,0.47383785,0.47375,0.36756772474498284,0.36756772474498284,0.90643498284375,1.3628762504448755,0.38793427413718506,0.36756772474498284
1982-01-22,-92.125,31.625,6.383264,17.619934,2086.5515,0.46952242,0.464375,0.2510859740338359,0.2510859740338359,0.590025668765625,1.4019317366490003,0.27034828967304003,0.2510859740338359
1982-01-23,-92.125,31.625,9.747889,9.730896,1445.0056,0.4909062,0.45499998,1.1446985596300763,1.1446985596300763,1.7614560849483554,2.0976700744549683,1.2579105603807674,1.1446985596300763
1982-01-24,-92.125,31.625,15.266758,0.92126465,1222.8318,0.4800965,0.44562498,1.0391654826925925,2.1644771562020253,1.0210080123356176,1.5447680729784339,1.1659641282818036,1.0391654826925925
1982-01-25,-92.125,31.625,10.579458,3.9013672,1558.8105,0.47489795,0.43624997,0.6932541652566575,1.0492722343827117,0.9829248794077979,1.442176337126394,0.7945607024989109,0.6932541652566575
1982-01-26,-92.125,31.625,15.756015,3.398468,1088.7361,0.46796212,0.426875,1.502091774303223,2.3835159858826134,1.4300174640953531,2.004660048449517,1.7594047136787385,1.502091774303223
1982-01-27,-92.125,31.625,14.922965,-0.5088806,1283.5109,0.45991096,0.4175,0.7395743905834923,1.8799552378838136,0.74339220515175,1.1592075087515554,0.8857178330341227,0.7395743905834923
1982-01-28,-92.125,31.625,9.118088,11.55777,1492.3146,0.4608502,0.40812498,0.9129109881790453,0.9129109881790453,1.5018131896386255,1.759998049313756,1.1184208672782603,0.9129109881790453
1982-01-29,-92.125,31.625,11.3053,13.786316,1963.9465,0.4687386,0.39875,0.5313076330074976,0.5313076330074976,0.704944981125,2.1320531019562505,0.6662164677210001,0.5313076330074976
1982-01-30,-92.125,31.625,8.863902,17.465637,2272.6877,0.45849955,0.389375,0.11867046674025494,0.11867046674025494,0.20082092526562503,1.6323310418191876,0.152385832090215,0.11867046674025494
1982-01-31,-92.125,31.625,7.1329594,6.7529907,1064.8466,0.49750894,0.38,0.8151580046162678,0.9779940067381736,1.71420715912725,1.0684991540388882,1.07257632186351,0.8151580046162678
1982-02-01,-92.125,31.625,15.845065,1.1036377,911.87506,0.48225114,0.372,1.1642476779886897,2.3706937039069227,1.1021548456778403,1.3690588875690142,1.5648490295546904,1.1642476779886897
1982-02-02,-92.125,31.625,8.072239,6.2579956,1016.2808,0.47801262,0.364,0.8828933489916384,1.0988093951358289,1.6406105214271498,1.1165971278508138,1.2127655892742286,0.8828933489916384
1982-02-03,-92.125,31.625,11.188896,7.3970337,991.0251,0.48109454,0.356,1.323328686950659,1.5167090967915862,1.7740740734617502,1.6436823834935523,1.8586077063913748,1.323328686950659
1982-02-04,-92.125,31.625,15.211368,2.791687,732.19836,0.46982628,0.348,1.4158041776259793,2.3859187354667664,1.3961310162498,1.4856287278341862,2.034201404635028,1.4158041776259793
1982-02-05,-92.125,31.625,5.540172,2.3272095,786.5708,0.4638891,0.34,0.4643305959374949,0.8213879284229523,1.2571737734970005,0.503612360018975,0.6828391116727865,0.4643305959374949
1982-02-06,-92.125,31.625,9.066968,-1.1604309,522.4303,0.46664125,0.332,0.503843846825919,1.4236898751792002,0.8335374849000001,0.503843846825919,0.7588009741354201,0.503843846825919
1982-02-07,-92.125,31.625,14.0672455,-2.685608,762.3799,0.46343863,0.324,0.5275019153076143,2.017215737314013,0.5624788967829002,0.5636908691040975,0.8140461655981703,0.5275019153076143
1982-02-08,-92.125,31.625,8.232368,4.865204,1285.4656,0.4591376,0.31599998,0.5634917972706558,0.783607004965451,1.0267248693279794,0.8847413993886887,0.8916010014789492,0.5634917972706558
1982-02-09,-92.125,31.625,4.8422933,2.5363464,731.8221,0.49744463,0.308,0.38862336662368496,0.6723587657849222,1.2038408535384,0.4077039095926196,0.6308820886748133,0.38862336662368496
1982-02-10,-92.125,31.625,16.793062,-2.8115845,712.7254,0.484252,0.29999998,0.5830759007689418,2.297383375764152,0.5208185684977599,0.6047250578395995,0.9717932327344521,0.5830759007689418
1982-02-11,-92.125,31.625,17.274315,0.60617065,1030.5531,0.47462267,0.292,0.860566007984919,1.8667375444358325,0.7472649491325001,1.0997648664344013,1.4735719314810256,0.860566007984919
1982-02-12,-92.125,31.625,9.053432,4.8964844,1004.94525,0.47129005,0.28399998,0.6989551963636904,0.9694246828900007,1.1580501124275695,0.8767626647813478,1.230555009834315,0.6989551963636904
1982-02-13,-92.125,31.625,16.651411,3.5664062,937.9596,0.46459284,0.276,1.1629823663204324,1.816024931793305,1.0476430793046,1.3919597442494704,2.1068521128993343,1.1629823663204324
1982-02-14,-92.125,31.625,12.00915,-0.26159668,990.67065,0.45842507,0.26799998,0.5006171152677575,1.2258009678446562,0.6252946069469,0.6216529433351019,0.9339872250508331,0.5006171152677575
1982-02-15,-92.125,31.625,5.428076,9.926575,852.155,0.46539575,0.26,0.5903809489096741,0.5903809489096741,1.6314646725000002,0.6674742214920001,1.13534797867245,0.5903809489096741
1982-02-16,-92.125,31.625,13.550813,16.009216,1903.5919,0.5026742,0.27153847,0.4937092729569539,0.4937092729569539,0.5465088400492508,1.740251226496136,0.9090963666344476,0.4937092729569539
1982-02-17,-92.125,31.625,17.680222,7.7678223,1965.4294,0.48260784,0.2830769,0.5260259017379807,0.5877384376960678,0.4462833399982031,2.1185094713571515,0.9291219130525673,0.5260259017379807
1982-02-18,-92.125,31.625,6.3807616,12.870575,1086.6074,0.4736033,0.2946154,0.667258153637516,0.667258153637516,1.5686015137382252,0.8890848149733723,1.1324223948196799,0.667258153637516
1982-02-19,-92.125,31.625,17.27838,9.652588,1630.5178,0.46953428,0.30615383,1.100055035619117,1.100055035619117,0.954998416187557,2.5018308747307643,1.79657238914685,1.100055035619117
1982-02-20,-92.125,31.625,14.373995,6.8585205,1801.299,0.46007437,0.3176923,0.6205546918279627,0.738843543074131,0.64758060493408,1.813957006220294,0.9766599502536931,0.6205546918279627
1982-02-21,-92.125,31.625,18.822708,10.2899475,2138.1135,0.44968906,0.32923076,0.43845934713994666,0.43845934713994666,0.349412539741848,2.930877988903387,0.66588454119528,0.43845934713994666
1982-02-22,-92.125,31.625,18.92104,8.542389,2549.0378,0.43659878,0.34076923,0.0,0.0,0.0,2.872575878863021,0.0,0.0
1982-02-23,-92.125,31.625,18.95823,10.440186,2526.7422,0.42249236,0.35230768,0.0,0.0,0.0,3.158894546840217,0.0,0.0
1982-02-24,-92.125,31.625,10.653051,12.0383,2107.1677,0.4092208,0.36384615,0.306692362351911,0.306692362351911,0.4318373614543538,1.8331880594854213,0.42145885335314254,0.306692362351911
1982-02-25,-92.125,31.625,6.7806587,4.8659973,1070.9608,0.4113118,0.3753846,0.6575685347188286,0.9143055265834659,1.4546563183872432,0.8657913557851593,0.8758597645172825,0.6575685347188286
1982-02-26,-92.125,31.625,1.4944043,3.4153137,408.0186,0.4753777,0.38692307,0.17261357745956346,0.27346891232503723,1.732599178076142,0.17261357745956346,0.22305929891898602,0.17261357745956346
1982-02-27,-92.125,31.625,8.798834,2.306305,642.16504,0.49157736,0.39846152,0.9352029011822304,1.6581611723089194,1.5943070999786397,0.9352029011822304,1.1735172083646,0.9352029011822304
1982-02-28,-92.125,31.625,9.993532,4.8569946,947.73834,0.47889942,0.41,1.1556626338670626,1.6082140744044844,1.7346159003649495,1.3925323941041843,1.4093446754476373,1.1556626338670626
1982-03-01,-92.125,31.625,19.662397,4.595703,1476.8568,0.47073624,0.41533333,1.4318670370710003,2.037374839315595,1.092339126102733,2.714439880703318,1.723756479008078,1.4318670370710003
1982-03-02,-92.125,31.625,20.457779,4.388733,1732.13,0.46197903,0.42066666,1.072000842872883,1.5531742145361969,0.7860096955340679,2.8092265274446624,1.2741690093444569,1.072000842872883
1982-03-03,-92.125,31.625,14.488822,10.13205,1882.8567,0.45310104,0.426,0.8626117928387067,0.8626117928387067,0.8930454727499998,2.9191600434474,1.0124551559139752,0.8626117928387067
1982-03-04,-92.125,31.625,10.979655,14.870361,2130.8433,0.44621158,0.43133333,0.3444873490899652,0.3444873490899652,0.4706259200630145,2.2398397210010743,0.399328460300025,0.3444873490899652
1982-03-05,-92.125,31.625,10.636619,9.974945,1347.2759,0.4660182,0.43666667,1.3215290213904012,1.3215290213904012,1.8636500302263361,2.19669052757713,1.5132011579798401,1.3215290213904012
1982-03-06,-92.125,31.625,2.7332451,2.569336,342.7331,0.49814028,0.442,0.3313935649087361,0.5713682153598899,1.81868193,0.3313935649087361,0.37487959831304996,0.3313935649087361
1982-03-07,-92.125,31.625,21.498777,1.5449829,1005.84753,0.4903183,0.44733334,1.8767264744053471,3.6237236424123327,1.309418536509319,2.355625046322765,2.097682317179116,1.8767264744053471
1982-03-08,-92.125,31.625,21.65589,0.34735107,1366.1218,0.47437787,0.45266664,1.2197278439516683,2.739114852799615,0.8448471828807326,2.064535957941213,1.3472694209934142,1.2197278439516683
1982-03-09,-92.125,31.625,15.544502,4.634918,1641.0062,0.46393594,0.45799997,1.029668979932524,1.4603162387356747,0.9936011265583075,2.3741502880620806,1.1240928464826365,1.029668979932524
1982-03-10,-92.125,31.625,14.8601,9.98172,2029.5597,0.45708078,0.4633333,0.6893683400383468,0.6893683400383468,0.6958583791882424,3.2563454890805232,0.74392272262575,0.6893683400383468
1982-03-11,-92.125,31.625,14.102619,13.838196,2076.3867,0.4500186,0.46866664,0.5779841850009819,0.5779841850009819,0.6147626036706181,3.1259285289398693,0.6166261215018226,0.5779841850009819
1982-03-12,-92.125,31.625,11.265749,16.842804,2369.9106,0.4443356,0.47399998,0.043439225262724465,0.043439225262724465,0.057837998959577995,2.5255363524839805,0.045821969510130005,0.043439225262724465
1982-03-13,-92.125,31.625,9.502455,19.885284,2531.1973,0.4379425,0.4793333,0.0,0.0,0.0,2.154213050412297,0.0,0.0
1982-03-14,-92.125,31.625,14.411753,18.770203,2576.7974,0.4334413,0.48466665,0.0,0.0,0.0,3.3035065854936567,0.0,0.0
1982-03-15,-92.125,31.625,12.87894,21.577667,3021.027,0.42339244,0.48999998,0.0,0.0,0.0,2.984636267948107,0.0,0.0
1982-03-16,-92.125,31.625,13.019011,21.395782,2896.1848,0.41488418,0.48812497,0.0,0.0,0.0,3.0055520141319185,0.0,0.0
1982-03-17,-92.125,31.625,14.069928,22.056122,3058.3855,0.4082253,0.48624998,0.0,0.0,0.0,3.2356884695580517,0.0,0.0
1982-03-18,-92.125,31.625,13.811242,20.398895,3002.7043,0.39827552,0.48437497,0.0,0.0,0.0,3.163950335615756,0.0,0.0
1982-03-19,-92.125,31.625,21.085552,20.319672,3273.666,0.3870509,0.4825,0.0,0.0,0.0,4.811688702378001,0.0,0.0
1982-03-20,-92.125,31.625,16.428154,21.577515,3335.6309,0.37047815,0.48062497,0.0,0.0,0.0,3.7343096350195744,0.0,0.0
1982-03-21,-92.125,31.625,6.4498134,14.197449,1467.3724,0.4182881,0.47875,0.7782459821604328,0.7782459821604328,1.80992673871875,1.4603977897549876,0.8127895375043686,0.7782459821604328
1982-03-22,-92.125,31.625,5.4040947,11.785034,1249.5112,0.49615043,0.47687498,0.8012580716647463,0.8012580716647463,2.2240304328810514,1.2188288282092277,0.8401133475955755,0.8012580716647463
1982-03-23,-92.125,31.625,13.73381,10.158936,1757.9943,0.48498642,0.47499996,1.132002926155891,1.132002926155891,1.2363680502597874,3.0853173239462826,1.1915821278762753,1.132002926155891
1982-03-24,-92.125,31.625,8.387705,14.337891,1352.7206,0.4956053,0.47312498,1.1231191719720224,1.1231191719720224,2.008509786596016,1.8768702740174172,1.1869159518612,1.1231191719720224
1982-03-25,-92.125,31.625,17.371784,16.549622,2231.997,0.48451877,0.47124997,0.3716911487222346,0.3716911487222346,0.32094384956856004,3.8717827991899436,0.3943672916544001,0.3716911487222346
1982-03-26,-92.125,31.625,23.927578,6.7540283,1548.9623,0.4748002,0.46937498,2.153257069757822,2.5830818975021863,1.3498589805607293,4.427836869746704,2.293749306532937,2.153257069757822
1982-03-27,-92.125,31.625,4.5138936,5.1970215,912.2299,0.4691984,0.46749997,0.6272363137308633,0.8485339742030077,2.084352344052361,0.7377514863924527,0.6708410203008819,0.6272363137308633
1982-03-28,-92.125,31.625,20.96928,5.641266,1366.5115,0.49216047,0.465625,2.0893632119158476,2.727272173235671,1.494588663928266,3.537695922647896,2.2436115027284265,2.0893632119158476
1982-03-29,-92.125,31.625,20.79632,7.161682,1765.9933,0.46958026,0.46374997,1.4183815138114424,1.6525474936635705,1.0230522855568502,3.914936554820432,1.5292524049235434,1.4183815138114424
1982-03-30,-92.125,31.625,9.293573,15.75177,1655.4236,0.4606347,0.461875,0.8638174332769567,0.8638174332769567,1.394217433828125,2.0301232274429064,0.9351203607869627,0.8638174332769567
1982-03-31,-92.125,31.625,11.004506,19.628296,1938.9738,0.50210965,0.45999998,0.6306078385214495,0.6306078385214495,0.8595676696274911,2.3941072077503778,0.6854433325425902,0.6306078385214495
1982-04-01,-92.125,31.625,14.777147,18.096497,2325.161,0.4878652,0.464,0.13879300315735008,0.13879300315735008,0.14088612960000002,3.2428271765736003,0.14956142581610998,0.13879300315735008
1982-04-02,-92.125,31.625,13.5842,21.302307,2673.6333,0.47590855,0.46799996,0.0,0.0,0.0,3.0067347215341047,0.0,0.0
1982-04-03,-92.125,31.625,25.353102,12.585632,2309.718,0.46405008,0.47199997,0.2920370858746073,0.2920370858746073,0.17278186661810102,5.659633447182313,0.30936133944522004,0.2920370858746073
1982-04-04,-92.125,31.625,15.44235,10.470154,1943.0935,0.45337245,0.47599998,0.9077001925863917,0.9077001925863917,0.8816988922538266,3.476446543800811,0.9534666289128749,0.9077001925863917
1982-04-05,-92.125,31.625,17.492893,15.928894,2695.744,0.48308235,0.48,0.0,0.0,0.0,3.971166597288,0.0,0.0
1982-04-06,-92.125,31.625,25.514774,6.3967285,1606.4026,0.4556026,0.48399997,2.1504637355375165,2.648680546295746,1.2642461984206776,4.741926649476332,2.2215535835028213,2.1504637355375165
1982-04-07,-92.125,31.625,21.132063,4.366272,1501.3967,0.4408282,0.48799998,1.7253355203598637,2.504478908927078,1.2246808466072598,3.35995232786731,1.7677618760966585,1.7253355203598637
1982-04-08,-92.125,31.625,13.697081,15.493652,2287.2405,0.4323831,0.49199998,0.20525521788123058,0.20525521788123058,0.224779883262606,3.187192824242711,0.20859270957819,0.20525521788123058
1982-04-09,-92.125,31.625,21.815804,8.338318,1739.4315,0.4224888,0.496,1.795896071420793,1.9319019701170321,1.234813123152,4.757340586545147,1.810379104254832,1.795896071420793
1982-04-10,-92.125,31.625,6.7982197,7.70813,1142.3484,0.42871,0.49999997,1.0299133280949262,1.1553885215334598,2.2724625862597367,1.4330225797897955,1.0299133898897295,1.0299133280949262
1982-04-11,-92.125,31.625,25.774548,2.8987427,1523.0417,0.4581523,0.504,1.8468859985265078,3.0786564402842274,1.07483126291478,3.6856635372710196,1.8322281731413768,1.8468859985265078
1982-04-12,-92.125,31.625,25.450876,6.778412,2192.1394,0.4340122,0.50799996,0.6066477165599377,0.7264372129804068,0.35754037497173236,5.106462260605535,0.5970942562278329,0.6066477165599377
1982-04-13,-92.125,31.625,16.924847,16.707611,2477.2886,0.41422412,0.51199996,0.0,0.0,0.0,4.098358150804545,0.0,0.0
1982-04-14,-92.125,31.625,17.391678,20.446991,2580.8032,0.40449867,0.516,0.0,0.0,0.0,4.2443033608116,0.0,0.0
1982-04-15,-92.125,31.625,13.778742,19.393494,2556.7776,0.39711064,0.52,0.0,0.0,0.0,3.3886611350280003,0.0,0.0
1982-04-16,-92.125,31.625,17.138784,22.675629,3169.1062,0.39568475,0.52199996,0.0,0.0,0.0,4.231220955810085,0.0,0.0
1982-04-17,-92.125,31.625,15.148691,19.842682,2124.6772,0.44241887,0.524,0.590541396106173,0.590541396106173,0.5847449751,3.7542364660278005,0.5634936985745924,0.590541396106173
1982-04-18,-92.125,31.625,23.24821,12.591339,2219.7314,0.4538066,0.52599996,0.5957001172362785,0.5957001172362785,0.38435224727169004,5.783496283847364,0.56625490735425,0.5957001172362785
1982-04-19,-92.125,31.625,12.309383,19.101105,1951.4303,0.44738033,0.528,0.7878327734157171,0.7878327734157171,0.9600393132000001,3.0738695802408005,0.7460537627042776,0.7878327734157171
1982-04-20,-92.125,31.625,6.6501346,18.448029,944.411,0.5061547,0.53,1.3865656947006462,1.3865656947006462,3.1275284895000004,1.6669460143071002,1.3080808440572131,1.3865656947006462
1982-04-21,-92.125,31.625,4.3083878,11.337524,1002.9627,0.50654703,0.532,0.8653818429824032,0.8653818429824032,3.0128967603000008,1.0840308693253202,0.8133287997954917,0.8653818429824032
1982-04-22,-92.125,31.625,9.633625,10.747955,1380.2695,0.49572575,0.534,1.417722532378549,1.417722532378549,2.20745959965,2.4330230519625005,1.3274555546615625,1.417722532378549
1982-04-23,-92.125,31.625,26.736534,8.80249,1843.8951,0.4758018,0.536,2.0628540707408747,2.1539668693128067,1.1573231990770803,6.491044904785635,1.9243041704672341,2.0628540707408747
1982-04-24,-92.125,31.625,16.872389,9.96637,1551.7079,0.46334806,0.538,2.080880329658785,2.080880329658785,1.8499576405500004,4.2931304511219,1.9339036520992425,2.080880329658785
1982-04-25,-92.125,31.625,16.789246,15.349335,1668.479,0.4976611,0.54,1.792323767737404,1.792323767737404,1.6013141100000001,4.2878559036779995,1.6595590442013,1.792323767737404
