,longitude,latitude,ssrd,t2mmin,vpd,sSWC,FPAR,GPP,GPP_constant-Tmin,GPP_constant-SWrad,GPP_constant-VPD,GPP_constant-FPAR,GPP_constant-SWC
1984-04-21,13.125,49.375,20.273924,3.5,1480.0278,0.34935048,0.254,0.8148072949185492,1.2803383012547913,0.60284873435346,1.5499472986847047,1.6039513679498998,0.8148072949185492
1984-04-22,13.125,49.375,21.37376,3.9429626,1733.2858,0.34067854,0.268,0.6845425456578828,1.0321811605215363,0.4804086031128001,1.7966995949025795,1.2771316150333634,0.6845425456578828
1984-04-23,13.125,49.375,21.688786,5.919342,1621.066,0.32925466,0.282,1.008135569805567,1.2875294633532142,0.69722821494405,2.2649642098529923,1.7874744145488777,1.008135569805567
1984-04-24,13.125,49.375,19.689646,3.2262878,1232.831,0.3180517,0.296,1.1395207942875694,1.8385298391216023,0.8681116925268002,1.7084269779423826,1.92486620656684,1.1395207942875694
1984-04-25,13.125,49.375,24.232668,1.1775818,1314.2919,0.30847746,0.31,1.092398871385891,2.2041946557423144,0.6761939325371998,1.7607976650320618,1.7619336635256304,1.092398871385891
1984-04-26,13.125,49.375,20.278252,2.2052612,1478.9232,0.29896584,0.324,0.9123899381268232,1.6354004985245083,0.6749028008874901,1.7335928902276707,1.4080091637759615,0.9123899381268232
1984-04-27,13.125,49.375,20.408484,-0.36294556,913.2711,0.29101923,0.338,1.114805866273895,2.7717699310638864,0.8193694345012802,1.3121537974033606,1.6491211039554659,1.114805866273895
1984-04-28,13.125,49.375,17.336693,-0.90841675,526.14044,0.29919618,0.352,1.0655794694849992,2.8861849119312004,0.9219573791999999,1.0655794694849992,1.5136072009730102,1.0655794694849992
1984-04-29,13.125,49.375,17.47147,-1.6931763,782.8923,0.3070756,0.366,0.89879525781346,2.7947613737980728,0.7716539516824801,0.9726168789237745,1.227862374062104,0.89879525781346
1984-04-30,13.125,49.375,17.543062,1.5432739,973.9409,0.30252492,0.38,1.3303643195656496,2.56926288058256,1.1375132114043,1.6325491711444957,1.7504793678495387,1.3303643195656496
1984-05-01,13.125,49.375,24.332472,0.3659973,1181.9824,0.3121826,0.378,1.351533103520521,3.0276279200728515,0.8331663364416,1.9418579073570705,1.7877422004239691,1.351533103520521
1984-05-02,13.125,49.375,24.77903,1.9557495,1711.7651,0.2975294,0.376,0.9407000380858571,1.733050917623171,0.56945330673912,2.391812962333733,1.2509309017099166,0.9407000380858571
1984-05-03,13.125,49.375,21.199793,7.223755,1747.353,0.2837191,0.37399998,1.2053636166714143,1.398333662031803,0.8528599430226141,3.2324044426693863,1.6114487715633223,1.2053636166714143
1984-05-04,13.125,49.375,12.905191,10.673737,1450.3856,0.29458675,0.372,1.2319764205161492,1.2319764205161492,1.4319544986000001,2.2705057510434004,1.6558822856399853,1.2319764205161492
1984-05-05,13.125,49.375,21.013817,10.6953125,1613.0513,0.3133974,0.37,1.6536545390927082,1.6536545390927082,1.1804051632500001,3.6772393575554996,2.2346682960712276,1.6536545390927082
1984-05-06,13.125,49.375,16.935621,10.295166,1518.589,0.3105674,0.368,1.4846911693365759,1.4846911693365759,1.3150015308000003,2.9475703183176005,2.017243436598608,1.4846911693365759
1984-05-07,13.125,49.375,11.648538,1.4558716,731.3891,0.3197486,0.366,0.9853313551226651,1.9225977660930054,1.268826210365625,1.0333836970347825,1.3460810862331491,0.9853313551226651
1984-05-08,13.125,49.375,17.954561,-0.35229492,696.56134,0.35678062,0.364,1.2122160045327766,3.0087267424491846,1.01273654465802,1.2453421045128175,1.6651318743582095,1.2122160045327766
1984-05-09,13.125,49.375,15.640495,-1.1307983,859.8536,0.34214917,0.362,0.8382820760479792,2.356710925071631,0.803953528371045,0.952485031300965,1.157848171336988,0.8382820760479792
1984-05-10,13.125,49.375,16.641876,1.8589783,754.57733,0.33940622,0.35999998,1.4303214083013671,2.6640368938375247,1.2892068853607916,1.5212948397164083,1.9865576218939893,1.4303214083013671
1984-05-11,13.125,49.375,17.330338,1.9622498,745.7398,0.34407017,0.35799998,1.5067273941706916,2.77379859015223,1.3041240691647427,1.5939145183229573,2.104367986515937,1.5067273941706916
1984-05-12,13.125,49.375,3.6557317,3.6732483,238.17212,0.3472915,0.356,0.3981774798987975,0.6155162774753401,1.6337802357000002,0.3981774798987975,0.5592380335657268,0.3981774798987975
1984-05-13,13.125,49.375,2.2343903,4.506073,213.9336,0.3660423,0.354,0.26085381600686147,0.37409123190429006,1.7511744658500004,0.26085381600686147,0.36843759323003034,0.26085381600686147
1984-05-14,13.125,49.375,3.6098561,6.187439,533.9057,0.4087968,0.352,0.48028968375238545,0.60096306775824,1.9957430592000003,0.48028968375238545,0.6822296644210022,0.48028968375238545
1984-05-15,13.125,49.375,21.111029,3.6717834,1312.8568,0.37380853,0.35,1.4040873763498585,2.170821546613881,0.997644910878,2.260282318657209,2.005839109071226,1.4040873763498585
1984-05-16,13.125,49.375,23.911274,7.8016357,1824.576,0.36271814,0.359375,1.1987771975603507,1.3362804565381237,0.7520158885471874,3.645916050974303,1.667863927040488,1.1987771975603507
1984-05-17,13.125,49.375,17.723976,7.967285,1205.1616,0.37454665,0.36875,1.9145075857059302,2.110580515605699,1.6202692773669378,2.8039068331955628,2.5959424890927862,1.9145075857059302
1984-05-18,13.125,49.375,24.703503,6.124817,1685.9647,0.37166613,0.37812498,1.4336887913361407,1.8024752216949216,0.8705377480287757,3.5139431160199526,1.8957869317918912,1.4336887913361407
1984-05-19,13.125,49.375,23.474466,7.1206055,1964.6473,0.363353,0.3875,0.9160207603782281,1.070367796656027,0.5853300946515001,3.681755467758151,1.1819622714557783,0.9160207603782281
1984-05-20,13.125,49.375,18.004532,8.976257,1635.2451,0.35182533,0.396875,1.4300202200599337,1.4768359186821582,1.191383552813203,3.2723574829746767,1.8016002772408615,1.4300202200599337
1984-05-21,13.125,49.375,5.581949,8.748505,809.07947,0.37847617,0.40625,0.9306407358610618,0.9750033901111177,2.5008489038355473,1.0236945725014428,1.1454039825982298,0.9306407358610618
1984-05-22,13.125,49.375,15.786142,7.9336243,1363.9502,0.38231078,0.415625,1.6626895571989304,1.8370230440823452,1.5798884463337501,2.8085972249981936,2.000228038735555,1.6626895571989304
1984-05-23,13.125,49.375,21.431957,4.846405,1202.9374,0.36841345,0.425,2.1156632150952324,2.9466061491577054,1.48073030505,3.0930748758702222,2.4890155471708617,2.1156632150952324
1984-05-24,13.125,49.375,13.329666,7.974304,806.30084,0.38700584,0.434375,2.263191427851756,2.4938748516272793,2.5467908511568362,2.4851119225340463,2.605112434937273,2.263191427851756
1984-05-25,13.125,49.375,15.753972,8.345215,1004.5342,0.38307303,0.44375,2.451900515781533,2.636452167507025,2.334554595928125,3.074868968875762,2.7627048065144035,2.451900515781533
1984-05-26,13.125,49.375,22.529379,7.923279,1410.1049,0.36877638,0.453125,2.4701834469636514,2.7312952752804636,1.6446415014126563,4.366596158677128,2.7257196656150633,2.4701834469636514
1984-05-27,13.125,49.375,21.091614,7.074463,1498.3922,0.37349808,0.4625,2.0275037542861343,2.376909442304964,1.4419264601700001,3.935372193878367,2.191895950579605,2.0275037542861343
1984-05-28,13.125,49.375,9.141887,7.19693,846.52216,0.41114318,0.471875,1.5582770308766776,1.8111076602471845,2.5568195563071563,1.755409519969221,1.651154469803102,1.5582770308766776
1984-05-29,13.125,49.375,14.9037075,6.682678,1001.5452,0.38996184,0.48125,2.247983332584092,2.710699786065467,2.262507499476985,2.8131439526768762,2.335567098788667,2.247983332584092
1984-05-30,13.125,49.375,22.943354,4.9776917,1257.2368,0.37517127,0.490625,2.523549265631077,3.4764420245640952,1.6498563803908595,3.8645471142895507,2.5717699522354924,2.523549265631077
1984-05-31,13.125,49.375,17.334259,7.2019043,1153.5981,0.38872957,0.5,2.5127211062115595,2.9193924784612055,2.1743540691975003,3.5281116346694175,2.5127211062115595,2.5127211062115595
1984-06-01,13.125,49.375,19.874584,7.310974,1622.4308,0.3687804,0.49533334,1.7941406951203938,2.0686506342907807,1.354096791500436,4.0381289559315645,1.8110437459352056,1.7941406951203938
1984-06-02,13.125,49.375,23.720776,8.971985,2113.3967,0.35026184,0.49066666,0.8728104278630219,0.9016636651477499,0.5519278297617805,5.328512990616739,0.8894128122165686,0.8728104278630219
1984-06-03,13.125,49.375,26.40889,12.942963,2508.594,0.33217952,0.486,0.0,0.0,0.0,6.0701810793930004,0.0,0.0
1984-06-04,13.125,49.375,19.235819,9.937073,1699.5043,0.33636266,0.48133332,1.7529011595074095,1.7529011595074095,1.366903971835623,4.378968672264326,1.8208807562994076,1.7529011595074095
1984-06-05,13.125,49.375,22.092823,9.385132,1714.074,0.34230906,0.47666666,1.938726448803053,1.9523932012115333,1.3163051517701376,4.945730736742481,2.0336291705434704,1.938726448803053
1984-06-06,13.125,49.375,7.28585,6.9983826,788.2728,0.38276464,0.472,1.2708600985637117,1.49794919679834,2.6164279361304,1.3798698138585361,1.3462501044107116,1.2708600985637117
1984-06-07,13.125,49.375,20.202972,5.713623,1245.2471,0.3661592,0.46733332,2.2704294408081376,2.9466962242805157,1.6857144390499608,3.440565905149473,2.4291328519097863,2.2704294408081376
1984-06-08,13.125,49.375,11.350188,8.380188,977.9933,0.366146,0.46266666,1.881160348331756,2.0181958462952,2.48607381877519,2.314989353103318,2.0329542962224205,1.881160348331756
1984-06-09,13.125,49.375,19.179266,8.557434,1070.1602,0.3754402,0.45799997,2.976697769907474,3.156960197165631,2.3280591941637447,3.9172230160645793,3.2496702673446403,2.976697769907474
1984-06-10,13.125,49.375,18.203976,8.587891,1638.0062,0.35224834,0.45333332,1.6053933697165317,1.6993684447089357,1.3228374145158162,3.68716897041004,1.7706545039713069,1.6053933697165317
1984-06-11,13.125,49.375,17.751057,7.3322144,1331.1643,0.34562036,0.44866666,1.9983985249986644,2.300712094172996,1.6886869257971493,3.2717723068085536,2.2270414799694103,1.9983985249986644
1984-06-12,13.125,49.375,20.864086,4.386383,1428.6442,0.33758163,0.44399998,1.6783433003238835,2.43202912668292,1.2066260417474435,3.023497208293791,1.8900263242397932,1.6783433003238835
1984-06-13,13.125,49.375,18.798033,6.460663,1916.7501,0.32305518,0.43933332,0.8797755483799723,1.0784206280705713,0.7020220267567134,3.1864380600506053,1.0012620353721091,0.8797755483799723
1984-06-14,13.125,49.375,21.910517,12.677521,1882.807,0.3297576,0.43466663,1.3310109867433828,1.3310109867433828,0.9112137701338012,4.50426729862397,1.5310710494884125,1.3310109867433828
1984-06-15,13.125,49.375,17.944843,8.945953,1141.6182,0.37116042,0.42999998,2.536118477654585,2.624294782341251,2.119928113320288,3.5267952686060147,2.948975111178592,2.536118477654585
1984-06-16,13.125,49.375,12.123646,8.858765,1260.6116,0.3498548,0.4353333,1.5620201725303078,1.6252420898244802,1.9326119046988515,2.3990480303030375,1.7940508715165,1.5620201725303078
1984-06-17,13.125,49.375,14.111281,8.118866,1540.9418,0.33908883,0.44066665,1.3228864636559023,1.4437263599867973,1.4062009646635578,2.6948186263106586,1.5010058778624413,1.3228864636559023
1984-06-18,13.125,49.375,20.114592,8.758759,1787.1227,0.3269803,0.44599998,1.419143406345097,1.48585845078536,1.0582939537215799,4.052379801099649,1.5909680156769257,1.419143406345097
1984-06-19,13.125,49.375,20.829205,8.971039,1970.6187,0.3145131,0.4513333,1.0560642714518935,1.091088202760506,0.760516979490019,4.303440388964521,1.1699383487235415,1.0560642714518935
1984-06-20,13.125,49.375,26.872696,9.333984,2452.875,0.3004995,0.45666665,0.0,0.0,0.0,5.745357927727274,0.0,0.0
1984-06-21,13.125,49.375,22.806276,15.051392,2182.6384,0.30614772,0.46199998,0.6189180637766989,0.6189180637766989,0.407070885077883,4.983237228475836,0.6698247733438201,0.6189180637766989
1984-06-22,13.125,49.375,14.533886,15.120026,1738.5284,0.3936657,0.46733332,1.2142707273894136,1.2142707273894136,1.25321341524498,3.212356421665115,1.2991484615193,1.2142707273894136
1984-06-23,13.125,49.375,14.971034,8.881531,1397.3663,0.38143346,0.47266665,1.8454468752875952,1.9173474028962025,1.8490174512537965,3.221237345588402,1.9521653106767687,1.8454468752875952
1984-06-24,13.125,49.375,17.82763,8.752594,1206.0261,0.37088543,0.478,2.625300566587905,2.749869662289625,2.208903174388215,3.8477217742751053,2.746130299778143,2.625300566587905
1984-06-25,13.125,49.375,11.3118105,7.593445,962.04254,0.36713365,0.48333332,1.8793393646806436,2.1247477271686193,2.4920935928169636,2.287135651309047,1.9441442239908513,1.8793393646806436
1984-06-26,13.125,49.375,16.427979,8.56427,1203.0934,0.37382644,0.48866665,2.4493706400648647,2.5965977314373623,2.23646253753873,3.5814748355971116,2.506177411600387,2.4493706400648647
1984-06-27,13.125,49.375,21.932503,7.8612366,1764.21,0.35219428,0.494,1.6767794267871128,1.8616403095227185,1.1467770642414452,4.6154126803939235,1.6971451688128671,1.6767794267871128
1984-06-28,13.125,49.375,18.583721,9.891144,1388.9658,0.3546345,0.49933332,2.5353669287759324,2.5353669287759324,2.046441825705357,4.388725859054755,2.5387519991415073,2.5353669287759324
1984-06-29,13.125,49.375,20.97433,7.3030396,1153.9022,0.3592577,0.5046667,3.0904232635584576,3.5649132120872737,2.2101468296425613,4.339872579073807,3.061845831673119,3.0904232635584576
1984-06-30,13.125,49.375,15.009505,5.6747437,1257.7943,0.34181184,0.51,1.8152635668855472,2.363009069103811,1.81411402329945,2.7811606662870347,1.7796701636132817,1.8152635668855472
1984-07-01,13.125,49.375,27.26604,6.5972595,1698.8389,0.32712403,0.5173333,2.202961909920265,2.673173049290456,1.211926214764006,5.4977836534071995,2.1291514676517687,2.202961909920265
1984-07-02,13.125,49.375,17.061047,10.658325,1122.0037,0.35565516,0.52466667,3.09175937163775,3.09175937163775,2.7182616972197695,4.233546996628441,2.9464034485340473,3.09175937163775
1984-07-03,13.125,49.375,16.739157,7.7590637,905.40076,0.39164382,0.532,3.2177293478908786,3.5972379518064606,2.88341522923545,3.7673918134772033,3.024181717942555,3.2177293478908786
1984-07-04,13.125,49.375,16.408325,8.114105,763.2811,0.39142266,0.53933334,3.585775993014101,3.914602612460808,3.278009174928673,3.8338244338865617,3.324266948724236,3.585775993014101
1984-07-05,13.125,49.375,13.920331,8.312897,1091.3103,0.38092765,0.5466667,2.497857422367134,2.6913666871750177,2.691592702465696,3.340274702282875,2.2846255518830154,2.497857422367134
1984-07-06,13.125,49.375,10.875375,8.520599,1250.3424,0.3682938,0.554,1.7606517870174094,1.8718390251088768,2.4284014854900304,2.680243244051468,1.5890359088604775,1.7606517870174094
1984-07-07,13.125,49.375,16.48482,6.4605713,1523.5293,0.3536677,0.56133336,1.7880032894501863,2.191717687484906,1.6269543338509487,3.570294108327049,1.5926394339454422,1.7880032894501863
1984-07-08,13.125,49.375,27.865051,6.388977,2117.2007,0.33583793,0.56866664,0.9827944706553948,1.2110837592795995,0.5290468357596375,6.081648952075464,0.8641217908047102,0.9827944706553948
1984-07-09,13.125,49.375,27.807804,7.538452,2497.926,0.31789282,0.576,0.0,0.0,0.0,6.674667070795763,0.0,0.0
1984-07-10,13.125,49.375,25.866072,13.667908,3227.953,0.30165404,0.5833333,0.0,0.0,0.0,7.136125531121376,0.0,0.0
1984-07-11,13.125,49.375,26.972475,16.957794,3806.657,0.28358912,0.59066665,0.0,0.0,0.0,7.534917118994466,0.0,0.0
1984-07-12,13.125,49.375,22.108047,15.776611,2685.7866,0.2919778,0.598,0.0,0.0,0.0,6.252688495532699,0.0,0.0
1984-07-13,13.125,49.375,15.72108,13.486511,1790.7478,0.3779584,0.6053333,1.5667373481779077,1.5667373481779077,1.4948756842830524,4.500825475949174,1.2941113170033003,1.5667373481779077
1984-07-14,13.125,49.375,16.415028,11.596191,1942.667,0.35582387,0.61266667,1.242855166754833,1.242855166754833,1.1357170698290915,4.756430029677892,1.01429964090819,1.242855166754833
1984-07-15,13.125,49.375,10.149239,12.840271,1199.2578,0.3695918,0.62,2.0418687301937397,2.0418687301937397,3.0177662535000005,2.9760512027310004,1.6466683308014027,2.0418687301937397
1984-07-16,13.125,49.375,11.492243,9.994476,918.6311,0.37664065,0.611875,2.8152029041151723,2.8152029041151723,3.6744823061718748,3.3256974649913436,2.3004722403392623,2.8152029041151723
1984-07-17,13.125,49.375,11.255961,9.954498,1075.7953,0.36398977,0.60375,2.432084652737914,2.432084652737914,3.24106220615625,3.2140672033010627,2.0141487807353324,2.432084652737914
1984-07-18,13.125,49.375,11.306225,10.955933,1314.323,0.3522589,0.595625,1.975957324967804,1.975957324967804,2.6215080519375,3.1849731221273436,1.6587259810852502,1.975957324967804
1984-07-19,13.125,49.375,9.221552,10.049591,781.79236,0.394933,0.5875,2.3693432272422577,2.3693432272422577,3.8540311228125006,2.5622831483100006,2.0164623210572405,2.3693432272422577
1984-07-20,13.125,49.375,13.950488,9.021851,1364.8163,0.3794456,0.57937497,2.1955247515375844,2.2610965515320127,2.3606967206497553,3.7117916340449435,1.8947355902668563,2.1955247515375844
1984-07-21,13.125,49.375,18.064028,7.345215,1596.3821,0.35858047,0.57125,1.9483974651317593,2.241082890650747,1.6179094705221002,4.243025838701566,1.7053807134632466,1.9483974651317593
1984-07-22,13.125,49.375,24.611832,8.235931,1870.791,0.3407342,0.563125,1.8303562945683771,1.9821922185059315,1.11553436650005,6.052765524366326,1.6251776200385146,1.8303562945683771
1984-07-23,13.125,49.375,20.79463,9.736298,1764.2079,0.32747445,0.555,1.9830095609517433,1.9830095609517433,1.4304242688750002,5.458325243467502,1.7864950999565252,1.9830095609517433
1984-07-24,13.125,49.375,24.172705,7.6006775,1882.5547,0.31646574,0.546875,1.6359652400234481,1.848757192929651,1.015173047466211,5.532516875290659,1.4957396480214382,1.6359652400234481
1984-07-25,13.125,49.375,21.43203,9.456818,2087.8057,0.30182835,0.53875,0.9716951508021616,0.9742281439765006,0.6800768411593499,5.446721697321534,0.9018052443639551,0.9716951508021616
1984-07-26,13.125,49.375,17.08091,12.069611,1663.9244,0.29342514,0.530625,1.8029480373070468,1.8029480373070468,1.5833009224687502,4.286609694025313,1.6988909656603501,1.8029480373070468
1984-07-27,13.125,49.375,15.310833,11.467804,1337.1624,0.2973318,0.5225,2.2977544996233146,2.2977544996233146,2.2511066180624995,3.7835575491903755,2.1988081336108274,2.2977544996233146
1984-07-28,13.125,49.375,6.8150716,11.44986,618.203,0.34440944,0.514375,1.6579273857375376,1.6579273857375376,3.6491048437500004,1.6579273857375376,1.6115940566100002,1.6579273857375376
1984-07-29,13.125,49.375,6.1613736,12.139923,993.18085,0.35527098,0.50624996,1.1859320436489296,1.1859320436489296,2.887177731721047,1.4752233407748843,1.1712909998540342,1.1859320436489296
1984-07-30,13.125,49.375,24.21541,13.704803,2480.2424,0.33695203,0.498125,0.0,0.0,0.0,5.7048653082009375,0.0,0.0
1984-07-31,13.125,49.375,23.909025,14.177032,2926.1582,0.3122223,0.48999998,0.0,0.0,0.0,5.540808726982033,0.0,0.0
1984-08-01,13.125,49.375,10.397619,13.652893,1556.1357,0.33349523,0.4893333,1.1603288931098672,1.1603288931098672,1.673934522571755,2.4063228807753365,1.185622246748655,1.1603288931098672
1984-08-02,13.125,49.375,18.038881,13.314178,1910.0529,0.34328884,0.48866665,1.167335130145918,1.167335130145918,0.9706825468935002,4.169054036235421,1.1944084276530003,1.167335130145918
1984-08-03,13.125,49.375,24.07746,11.847382,2639.003,0.31666356,0.48799998,0.0,0.0,0.0,5.557067909267305,0.0,0.0
1984-08-04,13.125,49.375,23.004738,12.756348,2787.2278,0.29446086,0.48733333,0.0,0.0,0.0,5.302230898346431,0.0,0.0
1984-08-05,13.125,49.375,12.792416,13.6024475,1473.7867,0.3339785,0.48666665,1.5584801814096967,1.5584801814096967,1.827426712916891,2.9444174974677813,1.6011783234064803,1.5584801814096967
1984-08-06,13.125,49.375,18.903807,12.88559,1727.2644,0.34054667,0.48599997,1.6702601743765144,1.6702601743765144,1.325336352389109,4.345109714819236,1.7183747710689303,1.6702601743765144
1984-08-07,13.125,49.375,11.979563,11.884735,1499.6434,0.32516843,0.48533332,1.4147564839865912,1.4147564839865912,1.771462553333445,2.749769648176076,1.4575101540386626,1.4147564839865912
1984-08-08,13.125,49.375,8.710034,11.686737,1141.6113,0.32237408,0.48466665,1.4357125798352253,1.4357125798352253,2.4725148831254136,1.9965409259285571,1.4811340741468648,1.4357125798352253
1984-08-09,13.125,49.375,13.767993,14.384155,1597.4843,0.31625524,0.484,1.4453242131176205,1.4453242131176205,1.5746567562,3.1516009880454003,1.493103525947955,1.4453242131176205
1984-08-10,13.125,49.375,11.868816,15.052246,1618.4791,0.33687142,0.48333332,1.211680395347301,1.211680395347301,1.5313411152561063,2.7131222466352467,1.2534625125237602,1.211680395347301
1984-08-11,13.125,49.375,8.435353,13.775177,1114.6361,0.3704586,0.48266664,1.4143522139079894,1.4143522139079894,2.51504391204729,1.9255986574649278,1.4651439489457876,1.4143522139079894
1984-08-12,13.125,49.375,6.77645,12.734589,932.6121,0.392414,0.482,1.2952916718683174,1.2952916718683174,2.8671907972499997,1.544772417255,1.343663560029375,1.2952916718683174
1984-08-13,13.125,49.375,17.355284,10.597473,1781.2887,0.3727564,0.48133332,1.3966329993153648,1.3966329993153648,1.207096063062435,3.950871285191979,1.45079609210865,1.3966329993153648
1984-08-14,13.125,49.375,17.90825,9.141022,1874.2136,0.35136732,0.48066667,1.1962996448966443,1.2229601767497902,1.0020239092848082,3.982355675421586,1.2444170977120634,1.1962996448966443
1984-08-15,13.125,49.375,17.071915,9.754761,1532.4834,0.34689385,0.48,1.9211338570407481,1.9211338570407481,1.687977468,3.87559785564,2.001181101084113,1.9211338570407481
1984-08-16,13.125,49.375,18.19359,11.723724,1731.9674,0.3460689,0.48062497,1.578563741959189,1.578563741959189,1.3014724487793683,4.135613680794311,1.6421990538269253,1.578563741959189
1984-08-17,13.125,49.375,17.415476,9.530182,1710.0487,0.33055452,0.48125,1.562960845718898,1.562960845718898,1.34618271046875,3.9638875113337506,1.6238554241235301,1.562960845718898
1984-08-18,13.125,49.375,16.119444,9.392273,1914.6562,0.31960034,0.481875,1.0120860155239055,1.0187076150215453,0.9417998680884142,3.649787290024902,1.0501541017109266,1.0120860155239055
1984-08-19,13.125,49.375,15.390263,10.067596,1802.3265,0.3090825,0.4825,1.1993592720348265,1.1993592720348265,1.1689461759375002,3.512033007422625,1.2428593492588877,1.1993592720348265
1984-08-20,13.125,49.375,18.017138,8.168793,1925.2866,0.29751676,0.48312497,1.0267567649634775,1.1168897693500246,0.8548167569373206,3.7845807776022027,1.0626202625828651,1.0267567649634775
1984-08-21,13.125,49.375,20.616531,8.329895,2192.4966,0.2841678,0.48375,0.5197553260311754,0.5594180669800617,0.3781591525008563,4.382422647817667,0.5372148072673648,0.5197553260311754
1984-08-22,13.125,49.375,21.8479,8.791565,2374.5374,0.2683757,0.484375,0.06993858171400619,0.0730734319444219,0.04801737126726563,4.790313816027821,0.07219466499510316,0.06993858171400619
1984-08-23,13.125,49.375,21.581003,9.918854,2393.836,0.25411794,0.48499998,0.0173259325741514,0.0173259325741514,0.012042488878402502,4.950266449757542,0.0178617868954875,0.0173259325741514
1984-08-24,13.125,49.375,19.521221,11.483704,2262.8933,0.24753402,0.48562497,0.34885123847748684,0.34885123847748684,0.26805539352084085,4.4553159447954895,0.3591776165025934,0.3510629349677839
1984-08-25,13.125,49.375,6.5694127,14.272461,1280.5358,0.27106836,0.48624998,0.9664462888668455,0.9664462888668455,2.206695635517416,1.5107805047160314,0.9937751451083304,0.9664462888668455
1984-08-26,13.125,49.375,10.504319,13.992981,1076.0181,0.33718592,0.486875,1.8300668064780623,1.8300668064780623,2.6133062121562505,2.4188036035924694,1.8794010849582155,1.8300668064780623
1984-08-27,13.125,49.375,14.882502,9.519348,1670.1864,0.34016976,0.48749998,1.4308754637448733,1.4308754637448733,1.442172287708955,3.431356028165164,1.4675646384076502,1.4308754637448733
1984-08-28,13.125,49.375,19.709131,6.9673767,1899.4158,0.3150091,0.48812497,1.1015563694883004,1.3013069928981693,0.8383599227345186,3.85159569751154,1.1283548652390192,1.1015563694883004
1984-08-29,13.125,49.375,15.342632,9.182159,2090.0469,0.29737183,0.48874998,0.6159657824839542,0.6280878785397718,0.6022100208920681,3.478067659423795,0.6301440487874335,0.6159657824839542
1984-08-30,13.125,49.375,13.608274,11.150177,1999.5579,0.2852908,0.489375,0.7206362000607629,0.7206362000607629,0.7943360782500001,3.1496337415243127,0.7362821967415201,0.7206362000607629
1984-08-31,13.125,49.375,14.292416,12.677216,2166.282,0.27519622,0.48999998,0.44251031504665456,0.44251031504665456,0.464417963044164,3.3122029569360376,0.45154115623296004,0.44251031504665456
1984-09-01,13.125,49.375,10.804396,13.349274,1998.9573,0.26727736,0.4793333,0.5613942209947996,0.5613942209947996,0.77939695239993,2.449363965945897,0.58559901950772,0.5613942209947996
1984-09-02,13.125,49.375,13.620392,12.35321,2078.2908,0.2593003,0.46866664,0.5548995658460981,0.5548995658460981,0.611105281528716,3.0190400753324167,0.5919981480291601,0.5548995658460981
1984-09-03,13.125,49.375,17.394966,12.1683655,2451.4758,0.24955618,0.45799997,0.0,0.0,0.0,3.76379773619392,0.0,0.0
1984-09-04,13.125,49.375,16.079151,15.510315,2408.814,0.23884816,0.4473333,0.0,0.0,0.0,3.302473488786359,0.0,0.0
1984-09-05,13.125,49.375,3.653381,9.325043,685.1189,0.30594277,0.43666664,0.7314992307244659,0.7393361943849464,3.0033791878993696,0.7465039603270394,0.8375945901482946,0.7314992307244659
1984-09-06,13.125,49.375,1.6516489,7.588318,354.29437,0.39304492,0.42599997,0.29420084877729885,0.33276874649620963,2.671883068889207,0.29420084877729885,0.3453061848540728,0.29420084877729885
1984-09-07,13.125,49.375,11.671254,6.6470947,1146.4335,0.3556663,0.4153333,1.3582586365419957,1.6421939747817629,1.7456461446327822,1.8962147655200277,1.6351429521085787,1.3582586365419957
1984-09-08,13.125,49.375,9.598554,7.314392,915.37714,0.3488006,0.40466666,1.3520371051040294,1.558544213376403,2.1128762287069947,1.5936316656105958,1.6705565824276571,1.3520371051040294
1984-09-09,13.125,49.375,4.120776,8.1770935,678.0425,0.37835163,0.394,0.6949906514402624,0.7555888795828033,2.5298292776904,0.7062913124392911,0.8819678317769828,0.6949906514402624
1984-09-10,13.125,49.375,9.956276,9.345551,946.3069,0.40819195,0.38333333,1.4853584562721642,1.4994533174562528,2.2378223388024256,1.7880804818492404,1.9374240902456408,1.4853584562721642
1984-09-11,13.125,49.375,6.199987,9.453552,707.9238,0.39123982,0.37266666,1.0536354635665646,1.056593926560935,2.5491234019520475,1.0897046887646753,1.4136433127215682,1.0536354635665646
1984-09-12,13.125,49.375,2.5372427,9.208862,562.85736,0.4043396,0.362,0.42675062495488114,0.43439599445733007,2.5229196144,0.42675062495488114,0.5894345648548083,0.42675062495488114
1984-09-13,13.125,49.375,6.974044,8.61911,953.6023,0.39015839,0.35133332,0.9066269208020331,0.957771942533312,1.950002582723954,1.0969472725977412,1.2902660652881333,0.9066269208020331
1984-09-14,13.125,49.375,12.6907,7.0187073,1327.68,0.3715341,0.34066665,1.0645441747015283,1.2529945559104616,1.2582570402359936,1.7371804417453138,1.562442602910394,1.0645441747015283
1984-09-15,13.125,49.375,3.4257376,12.307312,274.04822,0.39549285,0.32999998,0.5346668249095482,0.5346668249095482,2.341102358115,0.5346668249095482,0.8101012989600002,0.5346668249095482
1984-09-16,13.125,49.375,4.2586236,10.541351,514.4713,0.40658364,0.3293333,0.663315479276319,0.663315479276319,2.336372763525,0.663315479276319,1.0070580158100002,0.663315479276319
1984-09-17,13.125,49.375,2.5882514,10.030701,579.2711,0.39597195,0.32866666,0.40232529538430334,0.40232529538430334,2.3316434527050003,0.40232529538430334,0.612056749815,0.40232529538430334
