,longitude,latitude,ssrd,t2mmin,vpd,sSWC,FPAR,GPP,GPP_constant-Tmin,GPP_constant-SWrad,GPP_constant-VPD,GPP_constant-FPAR,GPP_constant-SWC
1991-07-30,11.625,50.875,19.321522,14.109528,2868.2444,0.22050285,0.573125,0.0,0.0,0.0,4.816204057065018,0.0,0.0
1991-07-31,11.625,50.875,18.256521,14.872345,2399.5676,0.21906367,0.57,0.0009009518150399122,0.0009009518150399122,0.00074024384085,4.50475907519956,0.0007903086096841336,0.0009843240631922999
1991-08-01,11.625,50.875,9.738719,16.731384,1471.6278,0.26492488,0.56266665,1.3748446489195472,1.3748446489195472,2.1175957262750065,2.591601600225348,1.2217221768160125,1.3748446489195472
1991-08-02,11.625,50.875,4.6960397,16.188477,1082.3627,0.32945508,0.5553333,0.9286199358568696,0.9286199358568696,2.966180000107973,1.2333908033694643,0.8360924294084918,0.9286199358568696
1991-08-03,11.625,50.875,5.7177696,15.89856,1115.2452,0.35179198,0.548,1.0878716612397894,1.0878716612397894,2.8539231309000006,1.48191208451136,0.9925836325180559,1.0878716612397894
1991-08-04,11.625,50.875,20.441183,14.212158,2384.2737,0.31245697,0.54066664,0.047042819074032294,0.047042819074032294,0.034520618797380005,5.2269798971147,0.043504458749324994,0.047042819074032294
1991-08-05,11.625,50.875,18.213741,13.547882,2546.2268,0.28545675,0.5333333,0.0,0.0,0.0,4.594233742700373,0.0,0.0
1991-08-06,11.625,50.875,21.292046,16.165192,3283.7207,0.26376686,0.52599996,0.0,0.0,0.0,5.2968580770952745,0.0,0.0
1991-08-07,11.625,50.875,22.026724,19.074127,3905.167,0.24204169,0.5186666,0.0,0.0,0.0,5.291382740972321,0.0,0.0
1991-08-08,11.625,50.875,15.502649,16.210815,2487.2014,0.2809062,0.51133335,0.0,0.0,0.0,3.7490847933795313,0.0,0.0
1991-08-09,11.625,50.875,17.989817,14.188965,1964.8638,0.32008365,0.504,1.0660403325636745,1.0660403325636745,0.8888697972000001,4.2881751108756,1.0575796950036451,1.0660403325636745
1991-08-10,11.625,50.875,12.339604,14.282288,2029.1332,0.3029384,0.49666664,0.6142036592567292,0.6142036592567292,0.746624842162758,2.8985543145669146,0.6183258646652101,0.6142036592567292
1991-08-11,11.625,50.875,17.532007,19.03888,2970.288,0.28158128,0.4893333,0.0,0.0,0.0,4.0574356100193105,0.0,0.0
1991-08-12,11.625,50.875,12.453609,12.33844,1806.8047,0.3033905,0.482,0.9624034972595169,0.9624034972595169,1.1591862615,2.8389483694971,0.9983438768252251,0.9624034972595169
1991-08-13,11.625,50.875,15.636718,10.194214,2003.5659,0.29347628,0.47466666,0.7950927046080547,0.7950927046080547,0.7627169952876826,3.5103430667022284,0.8375274393698251,0.7950927046080547
1991-08-14,11.625,50.875,16.004976,10.239655,2098.744,0.2707706,0.46733332,0.608804528058149,0.608804528058149,0.5705767956710611,3.5375045209654217,0.65136007000116,0.608804528058149
1991-08-15,11.625,50.875,20.305878,12.341064,2483.5105,0.25007525,0.45999998,0.0,0.0,0.0,4.4176857079727,0.0,0.0
1991-08-16,11.625,50.875,18.042768,13.4244995,2895.9055,0.23337387,0.46374997,0.0,0.0,0.0,3.7832076697633097,0.0,0.0
1991-08-17,11.625,50.875,15.153291,14.340424,2184.9028,0.23097566,0.46749997,0.3909353030883195,0.3909353030883195,0.3869805936099816,3.180921912842307,0.4181126504546294,0.4117709111947751
1991-08-18,11.625,50.875,14.192555,12.312897,1797.8182,0.23633303,0.47124997,1.0493827158707172,1.0493827158707172,1.1090843571196842,3.049644626186333,1.1134034829442188,1.0884583714041254
1991-08-19,11.625,50.875,11.484808,10.304474,1642.9406,0.23139822,0.47499996,1.0610036234968192,1.0610036234968192,1.385748403669638,2.4526204888969465,1.1168460135205265,1.1161409883198181
1991-08-20,11.625,50.875,6.1557827,11.723755,1294.3549,0.24130715,0.47875,0.860714766480454,0.860714766480454,2.0973322364362876,1.3623215677120197,0.898918816167576,0.8806167039906424
1991-08-21,11.625,50.875,19.238688,10.755402,1928.4282,0.237533,0.4825,1.1444793377050975,1.1444793377050975,0.892326444795844,4.246676577755464,1.1859889509897383,1.183168962788274
1991-08-22,11.625,50.875,21.967228,10.096558,2714.0342,0.22004074,0.48624998,0.0,0.0,0.0,4.638604792327764,0.0,0.0
1991-08-23,11.625,50.875,13.124539,14.712402,2347.5093,0.21053334,0.48999998,0.08117295922299811,0.08117295922299811,0.09277235477337312,2.7057653074332704,0.08282955360834719,0.09124658186038456
1991-08-24,11.625,50.875,15.933339,15.064178,2267.7031,0.20902136,0.49374998,0.24893971235500695,0.24893971235500695,0.2343573864414172,3.2928533380291922,0.2520908581657127,0.2812878105706293
1991-08-25,11.625,50.875,14.546443,11.630005,1958.8138,0.20215422,0.49749997,0.7448166483737844,0.7448166483737844,0.7680399755188789,2.954449220046745,0.7485594907410591,0.8628552460307976
1991-08-26,11.625,50.875,12.309877,10.181305,1913.0778,0.19754921,0.50124997,0.6885373310974159,0.6885373310974159,0.8390059434762213,2.474972433851243,0.6868203215028779,0.8118586618292841
1991-08-27,11.625,50.875,14.012159,10.280731,2002.6146,0.19116926,0.505,0.628085991724881,0.628085991724881,0.6723653275611,2.7656802806027345,0.6218673185394863,0.7600266114773488
1991-08-28,11.625,50.875,11.409033,12.182251,1802.7268,0.189263,0.50874996,0.7679972723244659,0.7679972723244659,1.009722654397352,2.250211756004881,0.7547885333735121,0.9369248167920774
1991-08-29,11.625,50.875,12.037857,8.797485,1596.6425,0.19060318,0.5125,1.0572969478330043,1.1043419133413452,1.3174649123589903,2.302977451171867,1.031509217398053,1.2825047887348424
1991-08-30,11.625,50.875,9.348878,10.010498,1689.7356,0.188407,0.51624995,0.7566871375292555,0.7566871375292555,1.2140822741444306,1.8642205901188855,0.732868969313465,0.9265178615516783
1991-08-31,11.625,50.875,19.546288,8.72879,2250.6846,0.17989895,0.52,0.30712717442945486,0.3221726365566504,0.23569219978963898,3.600553041376962,0.29531459079755273,0.39089623829636616
1991-09-01,11.625,50.875,19.754929,9.639923,2451.5906,0.17254493,0.52,0.0,0.0,0.0,3.6783012333461715,0.0,0.0
1991-09-02,11.625,50.875,19.472025,10.54599,2631.066,0.16667798,0.52,0.0,0.0,0.0,3.5106934696241847,0.0,0.0
1991-09-03,11.625,50.875,18.17183,11.150452,2743.692,0.15836805,0.52,0.0,0.0,0.0,3.113154746600652,0.0,0.0
1991-09-04,11.625,50.875,19.13268,10.888245,2858.9402,0.15364702,0.52,0.0,0.0,0.0,3.173776464844441,0.0,0.0
1991-09-05,11.625,50.875,17.883741,13.556519,2064.1125,0.1545089,0.52,0.5727508931278842,0.5727508931278842,0.48039520349340004,2.984632064241189,0.5507220126229655,0.8440184101501388
1991-09-06,11.625,50.875,11.195497,10.220093,1592.571,0.16011691,0.52,0.8951218952574663,0.8951218952574663,1.1993061521844002,1.9400127768909108,0.8606941300552559,1.2703972399339571
1991-09-07,11.625,50.875,6.6355534,10.258148,1390.7678,0.16865878,0.52,0.6976533331839628,0.6976533331839628,1.5770802172671001,1.2097335411547823,0.6708205126768874,0.9411214531012585
1991-09-08,11.625,50.875,7.0103455,11.660553,1222.4121,0.19247822,0.52,0.9639561603090744,0.9639561603090744,2.0625720094161006,1.4325399915426873,0.9268809233741099,1.1601349865315616
1991-09-09,11.625,50.875,10.116622,9.58017,1716.6613,0.19447161,0.52,0.8138861353852225,0.8138861353852225,1.2067557758685,2.0842154555319397,0.7825828224857908,0.971572323487194
1991-09-10,11.625,50.875,17.58658,6.9321594,2344.0393,0.18499976,0.52,0.09402085945105017,0.1113463517894957,0.08019256113273601,2.9381518578453174,0.09040467254908668,0.116868687944127
1991-09-11,11.625,50.875,9.953273,11.551697,1826.85,0.18445396,0.52,0.6433404151474069,0.6433404151474069,0.9695409969375002,1.9643982141905552,0.6185965530263529,0.8016702992491052
1991-09-12,11.625,50.875,17.622997,6.298279,1508.096,0.18545875,0.52,1.4354590574406607,1.7809665725070232,1.221806135563089,2.8162822394362577,1.380249093692943,1.7805247549499639
1991-09-13,11.625,50.875,17.763817,3.7924805,1707.7446,0.17785236,0.52,0.8793850284574668,1.3444198569904702,0.7425642488245631,2.222914632096731,0.8455625273629489,1.1304602499774608
1991-09-14,11.625,50.875,17.084772,5.352417,2002.751,0.16986862,0.52,0.532864615832039,0.7118148755437335,0.4678417269765487,2.3474212151191147,0.512369822915422,0.7140085968538644
1991-09-15,11.625,50.875,16.174055,8.586212,2272.001,0.1642641,0.52,0.1985276268302687,0.21017110610869014,0.1841167476216713,2.7158362083484096,0.19089194887525837,0.2746646746406595
1991-09-16,11.625,50.875,8.369978,14.244476,2087.1196,0.16636415,0.52,0.26930440636657954,0.26930440636657954,0.48262565271960006,1.5061767693880286,0.2589465445832495,0.36805303589801763
1991-09-17,11.625,50.875,9.361286,14.063873,1730.6488,0.22833031,0.52,0.8295382754356442,0.8295382754356442,1.3292056381500001,2.1687275174788083,0.7976329571496577,0.8806138805049301
1991-09-18,11.625,50.875,8.179769,11.984497,1733.3206,0.22598784,0.52,0.7169385842055781,0.7169385842055781,1.3147166824740004,1.881728567468709,0.6893640232745943,0.7664513408227261
1991-09-19,11.625,50.875,9.291891,9.869385,1842.0338,0.21819936,0.52,0.6649923115902835,0.6649923115902835,1.0735042709664,2.0859231856658833,0.6394156842214265,0.7285191844766472
1991-09-20,11.625,50.875,10.726091,8.428345,1539.6505,0.21348502,0.52,1.0897947804556019,1.1654312698701763,1.5240334719175914,2.2168323442953657,1.0478795965919248,1.2126346728113961
1991-09-21,11.625,50.875,15.520571,4.9089355,1885.5698,0.20484187,0.52,0.7061668739793414,0.9783414712930748,0.6824815343256456,2.4019281427868755,0.6790066095955206,0.8100101789164273
1991-09-22,11.625,50.875,12.42807,12.1423645,1886.553,0.22079088,0.52,0.8253895833507204,0.8253895833507204,0.9962000334936001,2.813188763976552,0.7936438301449236,0.8967726894292921
1991-09-23,11.625,50.875,8.388396,9.098694,1424.9803,0.26309207,0.52,1.1215661946478537,1.149499020854621,2.0055673241604,2.012861081564705,1.078429033315244,1.1215661946478537
1991-09-24,11.625,50.875,11.0581,13.364349,1742.613,0.2533483,0.52,1.0214677746842402,1.0214677746842402,1.3855921560000002,2.7195627654000005,0.9821805525810001,1.0214677746842402
1991-09-25,11.625,50.875,12.074872,14.524475,2423.5745,0.24039902,0.52,0.0,0.0,0.0,2.8953810311868,0.0,0.0
1991-09-26,11.625,50.875,6.401186,13.690033,1948.8844,0.23728491,0.52,0.3922913426960192,0.3922913426960192,0.9192624836148001,1.5216886838480186,0.37720321413078767,0.4058466197972472
1991-09-27,11.625,50.875,6.7745686,9.400421,1296.9152,0.25194675,0.52,1.043839939387283,1.050140784091834,2.3112319049820003,1.656100173547966,1.003692249410849,1.043839939387283
1991-09-28,11.625,50.875,8.824627,8.613861,1472.1802,0.24727122,0.52,1.0812664882274854,1.1426254763050674,1.837924404443642,2.039355881228754,1.0396793156033515,1.0888887091918282
1991-09-29,11.625,50.875,7.2297955,9.032135,1703.2673,0.23917797,0.52,0.6682769364397062,0.6878107620828594,1.3865058903250576,1.6786660046212165,0.6425739773458714,0.6877399778117796
1991-09-30,11.625,50.875,4.540723,10.934265,1302.5074,0.24277262,0.52,0.6871984674461243,0.6871984674461243,2.2701179992023004,1.0958355404977267,0.6607677571597349,0.7002939645838422
1991-10-01,11.625,50.875,10.355123,7.561554,1409.1726,0.24219441,0.5186666,1.243473289851144,1.4090348893497384,1.8012436305939739,2.1961732424075313,1.1987211918515135,1.269238838267984
1991-10-02,11.625,50.875,6.8444023,8.00705,1240.1617,0.24223334,0.5173333,0.9891082650122143,1.0875297031470197,2.1677019153569064,1.4923178409960989,0.9559681012339766,1.0095001684141809
1991-10-03,11.625,50.875,10.690969,6.3156433,1407.8696,0.23631269,0.516,1.1506388338491171,1.4258225946085719,1.6144076844425197,2.0297033583508863,1.1149601103189122,1.1936087488061382
1991-10-04,11.625,50.875,12.092873,7.06015,1809.2666,0.2250276,0.5146667,0.7896946676834156,0.9267629006964154,0.9795372873965709,2.339142972995899,0.7671903658070509,0.8467667463901088
1991-10-05,11.625,50.875,11.848291,6.5684204,1937.6217,0.2138709,0.5133333,0.5623147456563461,0.6838316255093593,0.7118934861445579,2.1283676974123624,0.547709203412623,0.6249330358483508
1991-10-06,11.625,50.875,5.528959,8.539886,1204.3633,0.23480989,0.51199996,0.8269153651460658,0.8780158899406093,2.243411549478118,1.2103562136212906,0.8075345993640954,0.8614599074341762
1991-10-07,11.625,50.875,8.485688,9.83313,1232.0005,0.25489965,0.51066667,1.367810726566858,1.367810726566858,2.4178547335823417,2.0494616820000875,1.3392402587845198,1.367810726566858
1991-10-08,11.625,50.875,11.643825,7.451233,1855.9716,0.24293512,0.5093333,0.7497516400170686,0.8560763188137344,0.9658574051272695,2.4115523963237977,0.7360127837872261,0.7637278598523669
1991-10-09,11.625,50.875,9.411771,8.369934,1777.235,0.23352036,0.508,0.7169695451962355,0.7696935536191469,1.1426694484963065,2.0145252745047357,0.7056786862167671,0.749654480548134
1991-10-10,11.625,50.875,11.394446,7.2068787,1603.9514,0.22672787,0.50666666,1.0025848472840475,1.1644423313403571,1.3198336022006434,2.203967569320834,0.9893929544170594,1.069423837102984
1991-10-11,11.625,50.875,11.397814,6.72464,1573.3309,0.22067422,0.5053333,0.9848691841170909,1.1840216207226386,1.296129043846159,2.0848204574874916,0.9744748506748823,1.0703936356016637
1991-10-12,11.625,50.875,6.15652,8.313293,1435.5135,0.21672021,0.504,0.6818414046971587,0.734663726642774,1.6612666036100554,1.2372371705627991,0.67642996497734,0.7505959981254499
1991-10-13,11.625,50.875,3.4359763,11.850769,984.77075,0.22560647,0.50266665,0.6171905300093147,0.6171905300093147,2.6943893501651104,0.7631884877078208,0.6139163300462789,0.6605913839337628
1991-10-14,11.625,50.875,10.324851,6.321869,1436.0941,0.22395803,0.50133336,1.0120557091353517,1.2534749927363784,1.4703200692223333,1.837428665823079,1.0093640179214802,1.088700203458855
1991-10-15,11.625,50.875,10.20067,5.2134094,1541.5413,0.21978252,0.5,0.8034535248980222,1.0854546404998948,1.1814716948465476,1.6380296124322573,0.8034535248980222,0.8757941191388949
1991-10-16,11.625,50.875,8.580802,7.7385254,1480.9419,0.21616697,0.495625,0.8555262960437814,0.9578216480561815,1.4955355502500487,1.6289533435715562,0.8630782305611918,0.9435604897361657
1991-10-17,11.625,50.875,4.088513,5.3604736,1118.7742,0.23833732,0.49125,0.5050579289397281,0.6742196354822162,1.8529643746017006,0.6898756029773639,0.5140538716943798,0.5209468065391729
1991-10-18,11.625,50.875,5.875885,5.248413,1033.7273,0.25603047,0.486875,0.7840967109692383,1.0563070335029483,2.001647524507129,1.0043508530411662,0.8052341062585247,0.7840967109692383
1991-10-19,11.625,50.875,6.557576,4.5881653,949.7964,0.2500328,0.4825,0.8709152341664312,1.2400900386820892,1.992158156077256,1.0509415158277196,0.9025028333330894,0.8709152341664312
1991-10-20,11.625,50.875,7.545094,2.728119,764.67804,0.26099575,0.478125,0.9400655066752588,1.5944123247545097,1.8688942245290627,1.0059555983683885,0.9830750396604014,0.9400655066752588
1991-10-21,11.625,50.875,5.006021,-0.7966614,669.76715,0.26466328,0.47375,0.41697450230142796,1.1089747401633723,1.2494189565967502,0.42174016617925353,0.4400786303972854,0.41697450230142796
1991-10-22,11.625,50.875,4.950816,0.7946472,807.361,0.26181203,0.46937498,0.4725099462643951,1.0002327397637494,1.4316123228909998,0.519184645933848,0.5033395114758729,0.4725099462643951
1991-10-23,11.625,50.875,5.1586585,0.2098999,714.1,0.2738144,0.46499997,0.47763155658541756,1.0929783903556465,1.388824894840638,0.49577699458731317,0.5135823520433964,0.47763155658541756
1991-10-24,11.625,50.875,1.64448,0.17681885,420.4125,0.27387413,0.460625,0.15584059151595,0.35825423337000006,1.4214881742187502,0.15584059151595,0.16916210748000002,0.15584059151595
1991-10-25,11.625,50.875,2.0394893,0.93981934,575.2727,0.2809126,0.45624998,0.2117703420424593,0.4400879926069395,1.557524783599938,0.2117703420424593,0.23207709734306103,0.2117703420424593
1991-10-26,11.625,50.875,8.984012,-2.7590332,790.3055,0.27340132,0.45187497,0.4538688398893924,1.7660266143556125,0.7577942458604114,0.4934429657418922,0.5022062185579702,0.4538688398893924
1991-10-27,11.625,50.875,8.886478,-2.5031433,872.62964,0.26396453,0.4475,0.4473208934954672,1.6415445632861179,0.7550587985962501,0.5125124810901319,0.499799881000522,0.4473208934954672
1991-10-28,11.625,50.875,8.773875,-3.6272888,810.5399,0.25529453,0.44312498,0.3413839594750048,1.6701759269814322,0.583637149164431,0.3758493443520916,0.38520053583416214,0.3413839594750048
1991-10-29,11.625,50.875,8.326778,-3.8389587,813.019,0.24853651,0.43874997,0.2990931469067422,1.5610289504527253,0.538791499377206,0.32983364237620444,0.34084691436758635,0.30020390134170655
1991-10-30,11.625,50.875,8.257449,-4.076935,763.5928,0.24304599,0.434375,0.2760318614461701,1.5577418817503956,0.5014233719993368,0.2951896711005989,0.3177345167725699,0.28109150860098786
1991-10-31,11.625,50.875,8.227129,-3.6755981,686.6795,0.23900853,0.42999998,0.3205849299735893,1.5909922083056538,0.5845020723029675,0.3274616240792536,0.37277319172618245,0.3300575825940382
1991-11-01,11.625,50.875,7.427312,-2.4887085,853.17413,0.23560485,0.42733333,0.34900811363084255,1.2765475992349768,0.7048474205018772,0.3948502247209442,0.40835583036647594,0.36275658832849245
1991-11-02,11.625,50.875,3.442792,4.1626587,749.72894,0.23900051,0.42466664,0.4284568034279326,0.6333433901373726,1.8667558340495123,0.45435504075072386,0.5044625160901886,0.44111685723044636
1991-11-03,11.625,50.875,4.8520365,9.345551,1250.9584,0.24176939,0.422,0.6163908077704853,0.6222398624777762,1.9055631829144892,0.9387615104637301,0.7303208622873048,0.6298700263340336
1991-11-04,11.625,50.875,5.8595347,5.868164,935.583,0.31575078,0.4193333,0.7583999645266498,0.9724323176389917,1.9414509940353704,0.9063097090423634,0.9042925574079733,0.7583999645266498
1991-11-05,11.625,50.875,4.600214,3.9806213,768.7403,0.31566566,0.41666666,0.5623317231039807,0.8449762931690167,1.833605098927943,0.6032954866473347,0.674798078521546,0.5623317231039807
1991-11-06,11.625,50.875,5.243907,2.1466675,735.3642,0.30542332,0.41399997,0.5413613426519291,0.9766576630920606,1.5485438890847867,0.5691351373548457,0.6538180940591966,0.5413613426519291
1991-11-07,11.625,50.875,0.91350675,2.7445679,546.60205,0.33196273,0.41133332,0.10495770456695093,0.17771368873510146,1.7234306900351462,0.10495770456695093,0.1275823030419113,0.10495770456695093
1991-11-08,11.625,50.875,0.8841006,8.272156,1013.09015,0.3402107,0.40866664,0.12534549191848257,0.13542079939334764,2.1266611274522815,0.1581646585722178,0.15335909473609416,0.12534549191848257
1991-11-09,11.625,50.875,5.115175,2.9025574,686.01166,0.357333,0.406,0.5773748341521033,0.9619707333423915,1.69312340482614,0.5895189239862195,0.7110527514188464,0.5773748341521033
1991-11-10,11.625,50.875,4.7598476,1.105133,726.6701,0.3307464,0.4033333,0.42646113141767233,0.868202629107639,1.3439331484615358,0.4459957450509018,0.5286708677633019,0.42646113141767233
1991-11-11,11.625,50.875,3.2639945,0.7654724,755.1632,0.32097098,0.40066665,0.2735781543950867,0.5813390446134439,1.257254666307281,0.29107155484103275,0.3414037010505949,0.2735781543950867
1991-11-12,11.625,50.875,3.0149744,4.3779907,676.8767,0.349132,0.39799997,0.38533546538619584,0.5587811273001679,1.9171081455261898,0.39136244707109064,0.4840898171251066,0.38533546538619584
1991-11-13,11.625,50.875,1.5780534,5.313751,737.5533,0.3504934,0.39533332,0.20918830051841455,0.2803005500715725,1.9884146555346087,0.22019821107201534,0.26457205848271853,0.20918830051841455
1991-11-14,11.625,50.875,3.2062986,3.874237,807.24756,0.34651008,0.39266664,0.35712292532267764,0.5419164268932893,1.6707252031486293,0.3923996542387404,0.4547405979314638,0.35712292532267764
1991-11-15,11.625,50.875,3.711541,3.0533447,726.3834,0.33623207,0.39,0.39893748440946336,0.6547472253560863,1.6122851037189,0.4171240949492507,0.5114583133454658,0.39893748440946336
1991-11-16,11.625,50.875,2.9580307,1.4757385,516.234,0.3286002,0.38799998,0.27884263351563743,0.5428122124112078,1.4139946224136757,0.27884263351563743,0.35933330913527034,0.27884263351563743
1991-11-17,11.625,50.875,2.131524,0.43475342,388.7542,0.32435638,0.38599998,0.17534118057169956,0.38912823029671456,1.2339141893666192,0.17534118057169956,0.22712589333774003,0.17534118057169956
1991-11-18,11.625,50.875,4.620513,-1.5462036,590.0559,0.32005388,0.38399997,0.2773371705956271,0.8391442378082515,0.9003453856605115,0.2773371705956271,0.3611161357585876,0.2773371705956271
1991-11-19,11.625,50.875,1.9712029,3.01651,441.91595,0.3233964,0.382,0.2162072012606255,0.3561311172140101,1.6452431248500001,0.2162072012606255,0.2829937189275203,0.2162072012606255
1991-11-20,11.625,50.875,1.1131256,1.7941284,294.66766,0.34215957,0.38,0.1066277404954008,0.2000520459576,1.436869395,0.1066277404954008,0.14029965854658002,0.1066277404954008
1991-11-21,11.625,50.875,1.9177761,-2.5533447,429.0361,0.34036288,0.378,0.09239824048785217,0.34285061405511,0.72269834175,0.09239824048785217,0.12221989482520129,0.09239824048785217
1991-11-22,11.625,50.875,3.964879,-4.521637,289.97177,0.32922176,0.376,0.10590170335215338,0.7050712606668,0.4006491876,0.10590170335215338,0.140826733181055,0.10590170335215338
1991-11-23,11.625,50.875,0.38003832,-0.62509155,393.3665,0.33449417,0.37399998,0.025974746400712897,0.06722242857327354,1.0252155519756363,0.025974746400712897,0.0347255986493808,0.025974746400712897
1991-11-24,11.625,50.875,4.894843,-0.76986694,382.28,0.3385573,0.37199998,0.32518379754972754,0.8611859045278802,0.9965093800242242,0.32518379754972754,0.43707502020528,0.32518379754972754
1991-11-25,11.625,50.875,3.866984,-1.8023376,250.94379,0.32903296,0.36999997,0.21315712186732877,0.6766892757692976,0.8268347704593376,0.21315712186732877,0.288050188041,0.21315712186732877
1991-11-26,11.625,50.875,4.604495,0.050231934,558.20245,0.32252973,0.36799997,0.34243481426565175,0.8013920296411228,1.1155451822588096,0.34243481426565175,0.4652647312249126,0.34243481426565175
1991-11-27,11.625,50.875,4.1141357,-0.30474854,530.31366,0.31803235,0.366,0.28899276497320586,0.71215565542929,1.0536578739,0.28899276497320586,0.39479885925301356,0.28899276497320586
1991-11-28,11.625,50.875,3.997328,0.14477539,527.3127,0.31546235,0.364,0.2979712037850912,0.6881552050464,1.118138931,0.2979712037850912,0.40930110410040005,0.2979712037850912
1991-11-29,11.625,50.875,2.4590774,0.24234009,253.08876,0.3132105,0.362,0.1847828153148918,0.4210134775914601,1.1271472096500001,0.1847828153148918,0.25522488303161855,0.1847828153148918
1991-11-30,11.625,50.875,3.431889,-1.0778503,400.45355,0.31071573,0.35999998,0.20971253860637298,0.584320252455762,0.9166054260774736,0.20971253860637298,0.29126743091259755,0.20971253860637298
1991-12-01,11.625,50.875,4.109103,-1.7170105,405.0628,0.30877388,0.35733333,0.22236022843496858,0.6944416878043992,0.8117108348280704,0.22236022843496858,0.311138382242385,0.22236022843496858
1991-12-02,11.625,50.875,2.1259573,-3.5012207,74.15577,0.30626017,0.35466665,0.07560072859657899,0.35660721036122167,0.53341190293365,0.07560072859657899,0.10657997953371001,0.07560072859657899
1991-12-03,11.625,50.875,2.3557413,-3.1950073,126.81349,0.3047254,0.352,0.09043671778618435,0.39218004243792004,0.5758487856,0.09043671778618435,0.12846124685537552,0.09043671778618435
1991-12-04,11.625,50.875,1.3140256,-3.6662903,258.02774,0.3052949,0.34933332,0.043854123658963066,0.21709962207407457,0.50060809689282,0.043854123658963066,0.06276830915952,0.043854123658963066
1991-12-05,11.625,50.875,2.0789044,-1.5572815,388.7478,0.31528428,0.34666666,0.11244603338870762,0.34084884325161446,0.8113362503973797,0.11244603338870762,0.16218178204490102,0.11244603338870762
1991-12-06,11.625,50.875,3.3407302,-2.6389465,423.79724,0.31361318,0.34399998,0.14365217745779307,0.543519400142993,0.6450034970997945,0.14365217745779307,0.20879678170009353,0.14365217745779307
1991-12-07,11.625,50.875,1.5134463,0.054595947,280.73563,0.3126439,0.34133333,0.10447169476143338,0.24432108222973195,1.035435100288329,0.10447169476143338,0.15303471061767301,0.10447169476143338
1991-12-08,11.625,50.875,1.0718113,0.24304199,170.76936,0.3213653,0.33866665,0.07536514054079012,0.17167457981956746,1.0547352020937375,0.07536514054079012,0.11126743737653251,0.07536514054079012
1991-12-09,11.625,50.875,4.1015906,-8.245972,344.02188,0.32388657,0.336,0.0,0.65178868415472,0.0,0.0,0.0,0.0
1991-12-10,11.625,50.875,3.9938757,-10.154877,388.17636,0.31918713,0.3333333,0.0,0.6296344411415497,0.0,0.0,0.0,0.0
1991-12-11,11.625,50.875,3.8721886,-5.640869,454.953,0.31599647,0.33066666,0.04989871390465836,0.6055669163186693,0.19329655290289205,0.04989871390465836,0.07545168585284401,0.04989871390465836
1991-12-12,11.625,50.875,3.9650662,-6.803589,394.523,0.31374884,0.32799998,0.0073195848747045515,0.6150911659415589,0.02769027491156851,0.0073195848747045515,0.011157904452775503,0.0073195848747045515
1991-12-13,11.625,50.875,3.8869665,-7.1643677,446.16663,0.3120627,0.32533333,0.0,0.5980735361477973,0.0,0.0,0.0,0.0
1991-12-14,11.625,50.875,3.8877933,-2.874298,617.80273,0.31078535,0.32266665,0.14832436086490736,0.5932974434596294,0.572269470440625,0.14832436086490736,0.22984148015437503,0.14832436086490736
1991-12-15,11.625,50.875,3.8730543,-5.592804,534.31934,0.30968577,0.32,0.049999749107225766,0.5861635299792001,0.19364464800000003,0.049999749107225766,0.07812460798004026,0.049999749107225766
1991-12-16,11.625,50.875,2.3996801,-3.7633972,508.701,0.30856273,0.31875,0.07097702244319018,0.3617585241752812,0.4436655271875,0.07097702244319018,0.1113365057932395,0.07097702244319018
1991-12-17,11.625,50.875,3.1847367,-1.2217102,535.09625,0.30892745,0.3175,0.16747447837181198,0.4782252380691376,0.788799016125,0.16747447837181198,0.26373933601860156,0.16747447837181198
1991-12-18,11.625,50.875,1.6747853,2.267395,560.91266,0.34801748,0.31625,0.14070493445122575,0.25049837003956876,1.2602057211562496,0.14070493445122575,0.22245839438928974,0.14070493445122575
1991-12-19,11.625,50.875,0.35200906,1.7494812,404.4714,0.37807065,0.315,0.02781001686228825,0.052442045752005007,1.1850554441250003,0.02781001686228825,0.04414288390839405,0.02781001686228825
1991-12-20,11.625,50.875,3.2938623,0.5405884,653.2041,0.39313495,0.31375,0.22296575701696436,0.4878900591180839,1.0153692081343126,0.22336781909132875,0.35532391556488346,0.22296575701696436
1991-12-21,11.625,50.875,2.5167027,0.39276123,492.1105,0.37737,0.3125,0.16663843587510002,0.37196079436406254,0.993195,0.16663843587510002,0.26662149740016006,0.16663843587510002
1991-12-22,11.625,50.875,0.81615376,1.5584412,189.22205,0.401661,0.31125,0.06231790196223474,0.12014247534651,1.1453338515937503,0.06231790196223474,0.1001090794574052,0.06231790196223474
1991-12-23,11.625,50.875,1.3423858,8.019012,1052.5347,0.38703465,0.31,0.1379373345042045,0.15154618161305702,1.5413303817450001,0.17913939546000585,0.22247957178097502,0.1379373345042045
1991-12-24,11.625,50.875,2.606368,1.6618652,651.66736,0.38195136,0.30874997,0.19961017729882635,0.3802098615215741,1.1487835407288596,0.1998099872861125,0.32325537926177994,0.19961017729882635
1991-12-25,11.625,50.875,2.704338,0.29367065,499.13293,0.3697135,0.30749997,0.17383753198998567,0.39329758368775036,0.9642148946802451,0.17383753198998567,0.28266268121910004,0.17383753198998567
