,longitude,latitude,ssrd,t2mmin,vpd,FPAR,GPP,GPP_constant-Tmin,GPP_constant-SWrad,GPP_constant-VPD,GPP_constant-FPAR
1986-09-17,11.625,50.875,1.3560319,8.125824,253.65231,0.54466665,0.343139627314197,0.3872033709255213,3.795703043352413,0.343139627314197,0.31499966751608255
1986-09-18,11.625,50.875,4.4130383,3.9690552,514.6924,0.542,0.7842116670818098,1.2539361481960503,2.6655501735,0.7842116670818098,0.7234424973079425
1986-09-19,11.625,50.875,12.416039,1.4066772,653.1963,0.53933334,1.6261457818370477,3.4993453450334573,1.9645707240091397,1.6313661535283381,1.5075516950584287
1986-09-20,11.625,50.875,15.902635,1.1259766,934.47455,0.5366667,1.430966081519862,3.2012664016104293,1.3497443173912957,1.9999525947167882,1.3331981297888074
1986-09-21,11.625,50.875,14.553601,6.795349,1351.6364,0.534,0.9758930882332438,1.215763159627811,1.0058264152974,3.270419196492104,0.9137575732521009
1986-09-22,11.625,50.875,6.7846127,9.922943,1343.6974,0.5313333,0.5782285686637556,0.5788653205163236,1.2783970011960053,1.887785075624406,0.5441298038949898
1986-09-23,11.625,50.875,7.3242064,11.598114,1179.7936,0.5286667,0.9544728821555609,0.9544728821555609,1.9547637587511753,2.029929566472907,0.90271704474252
1986-09-24,11.625,50.875,5.210119,6.18161,920.7015,0.526,0.8007281064189831,1.047799144751352,2.30530657673745,1.097940636801019,0.7611483901321131
1986-09-25,11.625,50.875,9.092168,3.7068481,776.856,0.5233333,1.3263726002591942,2.177951724563538,2.1882117668621954,1.5191531328131878,1.2672350491161122
1986-09-26,11.625,50.875,11.003993,3.415619,852.64966,0.52066666,1.414789135257682,2.3951060356486917,1.9285578452172072,1.774252740478658,1.3586323495897379
1986-09-27,11.625,50.875,5.744288,6.9757996,744.2049,0.518,1.150167590931731,1.4129822984419298,3.0034207658070002,1.269780957089568,1.1102003773472304
1986-09-28,11.625,50.875,9.669744,5.9033203,723.00793,0.51533335,1.8085299616363255,2.421705893996151,2.8054464962614194,1.9509492574286145,1.7547185347468055
1986-09-29,11.625,50.875,11.551217,5.6397095,1087.6561,0.51266664,1.2747092930183732,1.7456988400689852,1.6552921995384209,2.2669558830132903,1.2432145897169875
1986-09-30,11.625,50.875,7.643531,6.8421326,1136.2294,0.51,0.8459995072821778,1.0500180058113167,1.66022648553825,1.6465541208294623,0.829411281649194
1986-10-01,11.625,50.875,13.544184,4.6312256,1269.5762,0.5093333,0.917613295487769,1.375732077193057,1.0162442737278625,2.4122326379804653,0.9007984511200909
1986-10-02,11.625,50.875,13.104642,8.808136,1299.154,0.50866663,1.138864738543859,1.2259039166241752,1.3035816680957695,3.2464787301706353,1.1194608328679423
1986-10-03,11.625,50.875,6.0033965,7.2001343,969.11993,0.508,0.901499100930859,1.0886355523860154,2.25247266509265,1.3239816433115865,0.8873022646957275
1986-10-04,11.625,50.875,6.4689856,2.8120422,728.666,0.50733334,0.876268363770451,1.5851453758510332,2.0318526380019715,0.9511216365683829,0.8636021868486419
1986-10-05,11.625,50.875,12.122126,2.1882324,947.4933,0.50666666,1.1619714429443762,2.261965043691602,1.4378312553561676,1.6540518760774037,1.1466823600988232
1986-10-06,11.625,50.875,6.1209474,8.622742,1127.8395,0.506,0.7778631655983419,0.8478996790912818,1.9062322744311002,1.4895885974690577,0.7686394916979663
1986-10-07,11.625,50.875,5.473817,11.524567,1139.2676,0.5053333,0.740580868963506,0.740580868963506,2.029427186632763,1.450128977802048,0.7327647603705377
1986-10-08,11.625,50.875,5.847169,10.268768,928.6423,0.5046667,1.1160017423145685,1.1160017423145685,2.862928390596976,1.5469943752627784,1.105681970213775
1986-10-09,11.625,50.875,4.6223817,8.029572,870.5531,0.504,0.8377746271236834,0.9519084503166496,2.7186459757001997,1.0748968785266657,0.8311256221465112
1986-10-10,11.625,50.875,11.489202,5.520111,944.36646,0.50333333,1.5459684293632343,2.139156537101473,2.0183757270912737,2.1909983409342892,1.5357302380146716
1986-10-11,11.625,50.875,7.284808,6.7818604,706.0629,0.50266665,1.4530575688948162,1.8120184173772491,2.991961288948486,1.5394189732967647,1.4453490886005829
1986-10-12,11.625,50.875,5.7189116,7.3616943,807.1201,0.502,1.0633573813957182,1.2686201161962758,2.78905530222495,1.2615463060810512,1.0591208978045001
1986-10-13,11.625,50.875,10.9212265,4.9341736,968.6057,0.50133336,1.3417225006111997,1.9558637035148683,1.842818433366252,1.969067362211916,1.3381540185269138
1986-10-14,11.625,50.875,10.221446,7.0961304,1250.2113,0.5006667,0.8812572541896375,1.0726110688773582,1.2932474341540876,2.2042452581031458,0.8800837505166986
1986-10-15,11.625,50.875,10.42708,7.2023926,1287.4968,0.5,0.8206667185717689,0.9907844000625,1.1805798726562502,2.2639081891635002,0.8206667185717689
1986-10-16,11.625,50.875,10.026091,4.9617004,870.5559,0.49375,1.3910303819408965,2.022728489080844,2.0811157338501562,1.7847451654361002,1.4086383614591356
1986-10-17,11.625,50.875,1.6071858,7.8858337,340.45886,0.4875,0.3578056215272736,0.41075148837937503,3.3394299046875,0.3578056215272736,0.36698012464335755
1986-10-18,11.625,50.875,8.137435,6.226349,707.27924,0.48125,1.4844500382040446,1.9353977030039697,2.736335291533594,1.5746791537117268,1.5422857539782282
1986-10-19,11.625,50.875,3.7532587,6.0195312,669.00397,0.475,0.691322834562955,0.9168737858925133,2.7628904233125,0.7047123695850713,0.7277082469083737
1986-10-20,11.625,50.875,4.3277106,6.273926,744.27356,0.46875,0.7416739475046409,0.963212918837196,2.570668475976562,0.8188958236774218,0.7911188773382837
1986-10-21,11.625,50.875,6.914546,6.2255554,874.4632,0.46249998,0.9972200314224157,1.3001564946837232,2.163309127068681,1.2859059077013746,1.078075756265347
1986-10-22,11.625,50.875,1.0226163,7.285431,524.52625,0.45624998,0.20387295258063437,0.24459862337208682,2.9904611228175373,0.20387295258063437,0.22342242358085623
1986-10-23,11.625,50.875,6.712414,3.9427185,739.8151,0.45,0.8991080561522247,1.4413402631488053,2.0092057555275,0.9878137290180451,0.9990089512802497
1986-10-24,11.625,50.875,5.322481,2.9983826,662.01373,0.44375,0.6905765324537138,1.2233419529738063,1.946206663171875,0.6989641016737993,0.7781144027647479
1986-10-25,11.625,50.875,6.5376816,3.30307,806.1739,0.4375,0.7384057440296095,1.265260013758755,1.69419173923125,0.87509569095711,0.8438922788909822
1986-10-26,11.625,50.875,6.433497,6.2444153,839.3878,0.43124998,0.9057232830051937,1.1790201549143373,2.1117363146478354,1.117349226505297,1.050114000011309
1986-10-27,11.625,50.875,4.759169,2.5498047,781.3134,0.42499998,0.4941025172944547,0.9211456325399978,1.557317624025711,0.5687838348042532,0.5812971065251047
1986-10-28,11.625,50.875,3.2685864,3.22229,948.1289,0.41875,0.2914116435152119,0.5036495739979467,1.3373287769685938,0.4151754431047328,0.34795420121219334
1986-10-29,11.625,50.875,1.4057816,2.9440002,586.35364,0.41249996,0.17057700046747262,0.3040046345882598,1.8200942500684953,0.17057700046747262,0.20676002061609003
1986-10-30,11.625,50.875,6.793815,0.6203003,505.83902,0.40624997,0.6009072290935864,1.4469232581112121,1.3267373981192887,0.6009072290935864,0.7395781827301876
1986-10-31,11.625,50.875,1.6496419,3.0856323,562.2865,0.39999998,0.1971800368060976,0.34592988913350464,1.7929349103532495,0.1971800368060976,0.24647505833137495
1986-11-01,11.625,50.875,2.0650275,6.722809,627.4487,0.39866665,0.344497368557386,0.4315927944843222,2.5023688683859127,0.344497368557386,0.43206193514981256
1986-11-02,11.625,50.875,1.8388946,0.54849243,476.92026,0.39733332,0.15735505447537623,0.3830454101153267,1.28355688092762,0.15735505447537623,0.19801391747787
1986-11-03,11.625,50.875,4.508737,-0.7923279,448.86438,0.39599997,0.30580010469849733,0.9360272564998389,1.017358424427386,0.30580010469849733,0.3861112725570375
1986-11-04,11.625,50.875,2.540813,2.52536,530.347,0.39466664,0.2811466796583311,0.5257043374314343,1.6597837758524403,0.2811466796583311,0.3561824729578501
1986-11-05,11.625,50.875,2.9250157,4.7651367,592.21027,0.39333332,0.4073694294683213,0.6031528419726403,2.08906278418431,0.4073694294683213,0.5178425126408326
1986-11-06,11.625,50.875,3.814064,5.0234985,722.27515,0.392,0.502892343525037,0.7271433538534369,1.9777814826588,0.5420850959631744,0.6414443157207104
1986-11-07,11.625,50.875,5.8543353,2.5197449,580.07764,0.39066666,0.6408702192748529,1.1990088293261982,1.6420400944788374,0.6408702192748529,0.8202264038539313
1986-11-08,11.625,50.875,6.650647,-0.3143921,535.1246,0.3893333,0.48420246552867513,1.3574501416559437,1.0920797605000128,0.48420246552867513,0.6218354113669124
1986-11-09,11.625,50.875,6.7659125,1.5534668,639.89166,0.38799998,0.6522036545994071,1.3762474247719076,1.4459328019673776,0.6522036545994071,0.8404686703842188
1986-11-10,11.625,50.875,6.423557,2.2934265,705.3779,0.38666666,0.6399595369900439,1.2299818123967787,1.4944045884314034,0.6774926286153334,0.8275338983066758
1986-11-11,11.625,50.875,6.408993,5.424103,887.0726,0.38533333,0.707896608015122,0.9877167685434939,1.65680460568873,0.927902225737478,0.918550969903281
1986-11-12,11.625,50.875,4.1976247,4.7768555,806.4636,0.384,0.4819137225617723,0.7127846806119986,1.7220943640880002,0.5713262863802873,0.6274918262523077
1986-11-13,11.625,50.875,5.942879,2.8276672,601.9787,0.38266665,0.6602507342806262,1.1922187329010947,1.6664921184175872,0.6602507342806262,0.862696990031175
1986-11-14,11.625,50.875,5.4238615,1.7775879,659.83484,0.38133332,0.5238482832120841,1.0736796130602255,1.4487324663768169,0.5290328046981257,0.6868640317243773
1986-11-15,11.625,50.875,4.544121,4.5269165,1003.8491,0.38,0.3863188870185424,0.5849771154126929,1.2752264530979998,0.5978317657359059,0.5083143250243979
1986-11-16,11.625,50.875,2.5331628,8.097046,965.40173,0.38133332,0.3066139599239573,0.34669149697417156,1.8155996128078935,0.4478731520945915,0.4020288076635387
1986-11-17,11.625,50.875,4.180109,9.131714,993.61743,0.38266665,0.5225390042569281,0.5504466493805205,1.8750910715136666,0.7960679528594273,0.6827600527207273
1986-11-18,11.625,50.875,4.941341,5.4203186,844.0294,0.384,0.5744678459976407,0.8017694989499521,1.74386218032,0.7127392630243681,0.7480050078094279
1986-11-19,11.625,50.875,2.2621984,7.1400146,905.35583,0.38533333,0.2804878395740748,0.34027397740394855,1.8598358099851549,0.37669599727917646,0.36395481228430826
1986-11-20,11.625,50.875,1.387621,3.1990662,887.8374,0.38666666,0.1237274461155101,0.21439515875153367,1.3374773743930448,0.1623293703955787,0.1599923899768215
1986-11-21,11.625,50.875,3.6113908,-1.295166,464.26544,0.38799998,0.21685077711534578,0.7345893533717676,0.9006950055724201,0.21685077711534578,0.27944689213044005
1986-11-22,11.625,50.875,1.3452965,3.514618,529.6813,0.3893333,0.16390023686877606,0.27458575451294365,1.8274808215375875,0.16390023686877606,0.21048833591780625
1986-11-23,11.625,50.875,2.829417,3.2166748,605.6946,0.39066666,0.3350578787097745,0.5794843976301876,1.776291080687865,0.3350578787097745,0.42882835037647504
1986-11-24,11.625,50.875,2.9726453,2.9742126,725.86395,0.392,0.31783005492753535,0.5645294048446454,1.6037738588969999,0.34393469854727343,0.40539547822389715
1986-11-25,11.625,50.875,2.8211792,6.9739685,789.7318,0.39333332,0.4073341497121492,0.5004719863768881,2.1657653812569717,0.4734791929700677,0.5177976654916361
1986-11-26,11.625,50.875,4.571759,6.598816,756.17303,0.39466664,0.6682507700517288,0.8454589702071468,2.1925393597466387,0.7476513426401084,0.846601539531855
1986-11-27,11.625,50.875,3.3728423,0.35775757,672.2195,0.39599997,0.2731138329372835,0.6846674177419991,1.2146157838625458,0.2793146174445525,0.34484072427743295
1986-11-28,11.625,50.875,4.128931,-2.237671,344.03375,0.39733332,0.20297523528698225,0.8600645563007723,0.7373890552554,0.20297523528698225,0.2554218650565
1986-11-29,11.625,50.875,4.802388,-3.4544373,373.42545,0.39866665,0.16029150523261343,1.003703852427135,0.5006618745693188,0.16029150523261343,0.20103450493365002
1986-11-30,11.625,50.875,4.4894676,-3.4023743,334.28796,0.39999998,0.15345493330961293,0.9414413086479322,0.512716474364175,0.15345493330961293,0.19181867622795
1986-12-01,11.625,50.875,4.093606,-3.0248413,383.22574,0.39533332,0.15831407899174912,0.8484141425066942,0.58010252693499,0.15831407899174912,0.20022860581515
1986-12-02,11.625,50.875,1.4681253,-0.18811035,382.7095,0.39066663,0.109628770261024,0.30068231009606144,1.1200893778721475,0.109628770261024,0.1403098727181075
1986-12-03,11.625,50.875,3.046776,4.0572815,615.4659,0.38599998,0.3889795545401311,0.6165470828025538,1.9150384925252026,0.3889795545401311,0.5038595527131
1986-12-04,11.625,50.875,4.2655754,4.096466,878.70715,0.38133332,0.41660282175746005,0.6577246949123146,1.464993990344632,0.5401307166568909,0.546244977697543
1986-12-05,11.625,50.875,4.3908877,4.6007385,852.4478,0.37666664,0.45989079567545244,0.6915651062788757,1.5710631668242816,0.5765932744175682,0.6104745507532235
1986-12-06,11.625,50.875,1.5398333,3.5594177,510.99738,0.37199998,0.18008979836833247,0.30029981385414783,1.7543113111821826,0.18008979836833247,0.24205619361637126
1986-12-07,11.625,50.875,1.1333656,3.2931824,334.5074,0.36733332,0.12724400929013013,0.2182573058149745,1.6840639413724499,0.12724400929013013,0.1731996559557
1986-12-08,11.625,50.875,3.317045,2.2147522,662.0153,0.36266664,0.3211432291583203,0.6230951283630584,1.4522409064015722,0.32504375420882614,0.4427526462846435
1986-12-09,11.625,50.875,3.1525335,1.3925476,588.99207,0.35799998,0.2744175584874292,0.5916721830259363,1.3057001225558549,0.2744175584874292,0.3832647679022625
1986-12-10,11.625,50.875,2.6266649,-0.029663086,321.48572,0.35333332,0.18226172529491072,0.48655025439111244,1.04083542572319,0.18226172529491072,0.2579175455274225
1986-12-11,11.625,50.875,2.018735,-3.0410156,326.1582,0.34866664,0.06848668105882852,0.3690015143255847,0.50888314507968,0.06848668105882852,0.098212265244
1986-12-12,11.625,50.875,3.5164485,-3.5541382,272.0593,0.34399998,0.09728065306051355,0.6341633185170373,0.414966917874015,0.09728065306051355,0.14139630627378752
1986-12-13,11.625,50.875,3.4411864,-2.289795,411.13672,0.33933333,0.1425135413115588,0.6121715692077268,0.6212110798977301,0.1425135413115588,0.20999048533127998
1986-12-14,11.625,50.875,1.431269,0.27572632,349.69476,0.33466664,0.09886385533168104,0.2511146947718594,1.03611398694111,0.09886385533168104,0.1477049749142625
1986-12-15,11.625,50.875,2.7847733,0.36203003,334.75916,0.32999998,0.1922754900116894,0.48177271363490204,1.0356794034815475,0.1922754900116894,0.29132651767386375
1986-12-16,11.625,50.875,3.3348894,1.5333557,575.03455,0.32812497,0.2711145794404505,0.5736660589091207,1.2194463455390028,0.2711145794404505,0.41312701596658497
1986-12-17,11.625,50.875,2.0558753,1.76297,576.4225,0.32625,0.17124373414519956,0.35162984424065624,1.2494220890624999,0.17124373414519956,0.2624425044370875
1986-12-18,11.625,50.875,1.5237465,3.4259949,588.3339,0.32437497,0.15321679525893567,0.25911854432426124,1.5082902102705638,0.15321679525893567,0.23617234594108125
1986-12-19,11.625,50.875,2.7165515,1.8789368,655.356,0.3225,0.22580063878853165,0.45680889902595934,1.2468048486575625,0.22702658233313058,0.3500785097496615
1986-12-20,11.625,50.875,1.8981221,0.90530396,476.41092,0.32062498,0.13821283912083593,0.3190508751635179,1.09223352218097,0.13821283912083593,0.21553660466635496
1986-12-21,11.625,50.875,1.2889208,-6.7133484,241.19122,0.31875,0.0,0.21538470749625,0.0,0.0,0.0
1986-12-22,11.625,50.875,2.7162938,-7.67453,178.12436,0.31687498,0.0,0.45123536620562826,0.0,0.0,0.0
1986-12-23,11.625,50.875,1.9599365,-6.359253,198.1249,0.315,0.0,0.32366146368937504,0.0,0.0,0.0
1986-12-24,11.625,50.875,1.6547883,-5.4136047,192.98175,0.31312498,0.009996464197290068,0.27164304883940404,0.09061398546228,0.009996464197290068,0.015962418899460002
1986-12-25,11.625,50.875,2.9009285,-9.447784,274.73282,0.31124997,0.0,0.4733526165820533,0.0,0.0,0.0
1986-12-26,11.625,50.875,1.2768445,-4.614105,309.14713,0.309375,0.017996226144485275,0.20709120994804686,0.21141446132812503,0.017996226144485275,0.029084809930481247
1986-12-27,11.625,50.875,2.4123049,0.5647583,440.9446,0.30749997,0.16014082375379748,0.3888800965366622,0.9957747697262325,0.16014082375379748,0.2603916087435675
1986-12-28,11.625,50.875,1.0189929,0.8791809,395.81097,0.305625,0.07046604707458314,0.16326702287901562,1.0372895690625,0.07046604707458314,0.115281876604635
1986-12-29,11.625,50.875,0.4825498,3.4799805,619.40125,0.30374998,0.045697745599082316,0.07684167748290283,1.4205086894373076,0.045697745599082316,0.0752226314534775
1986-12-30,11.625,50.875,0.29885742,2.45047,450.87024,0.301875,0.025071910821408288,0.047296568235065624,1.258388238515625,0.025071910821408288,0.04152697444539675
1986-12-31,11.625,50.875,1.4584993,5.806305,691.04865,0.29999998,0.16293967350534447,0.2199806581684143,1.6757602163951448,0.16990581178868036,0.27156614061331685
1987-01-01,11.625,50.875,1.5245124,1.6002197,554.2246,0.29399997,0.1120347973980021,0.23497230997903126,1.1023340715169199,0.1120347973980021,0.19053538916688
1987-01-02,11.625,50.875,1.3913887,-6.87677,324.61737,0.288,0.0,0.2100774314808,0.0,0.0,0.0
1987-01-03,11.625,50.875,4.068674,-13.14209,180.06294,0.28199998,0.0,0.6015066184889531,0.0,0.0,0.0
1987-01-04,11.625,50.875,3.8990107,-7.688263,275.12485,0.276,0.0,0.5641595552151,0.0,0.0,0.0
1987-01-05,11.625,50.875,2.624107,-0.352417,400.20996,0.26999998,0.13159968908375394,0.37143575806873813,0.7522541330274675,0.13159968908375394,0.24370314598496254
1987-01-06,11.625,50.875,1.6636419,-3.7576294,339.57193,0.264,0.03239636723050267,0.23025136624380005,0.292097421,0.03239636723050267,0.06135675611837626
1987-01-07,11.625,50.875,3.331538,-8.841522,235.76396,0.258,0.0,0.45061216949700006,0.0,0.0,0.0
1987-01-08,11.625,50.875,3.8382182,-10.782684,227.79758,0.25199997,0.0,0.5070707842546234,0.0,0.0,0.0
1987-01-09,11.625,50.875,1.1605659,-9.411926,205.76265,0.24599999,0.0,0.14967295549218326,0.0,0.0,0.0
1987-01-10,11.625,50.875,2.3368523,-14.333832,137.75066,0.24,0.0,0.294022756386,0.0,0.0,0.0
1987-01-11,11.625,50.875,2.752515,-19.887054,105.22658,0.234,0.0,0.3376634013675,0.0,0.0,0.0
1987-01-12,11.625,50.875,1.9435849,-18.800049,113.44187,0.22799999,0.0,0.23231474932285623,0.0,0.0,0.0
1987-01-13,11.625,50.875,4.4356647,-23.103287,95.411415,0.22199999,0.0,0.5162381593584779,0.0,0.0,0.0
1987-01-14,11.625,50.875,4.917641,-25.089737,80.90555,0.21599999,0.0,0.5568638057772669,0.0,0.0,0.0
1987-01-15,11.625,50.875,1.5724708,-19.295578,128.4411,0.21,0.0,0.17311724154900002,0.0,0.0,0.0
1987-01-16,11.625,50.875,2.7815874,-13.713196,140.96005,0.20875,0.0,0.30440910184143755,0.0,0.0,0.0
1987-01-17,11.625,50.875,2.8210373,-12.8880005,127.947914,0.2075,0.0,0.30687772693893756,0.0,0.0,0.0
1987-01-18,11.625,50.875,3.983069,-12.239532,111.42341,0.20625,0.0,0.4306755591703124,0.0,0.0,0.0
1987-01-19,11.625,50.875,3.911226,-10.769012,145.69951,0.205,0.0,0.4203443472525,0.0,0.0,0.0
1987-01-20,11.625,50.875,2.9908679,-10.3367,126.7135,0.20375,0.0,0.31947235867715623,0.0,0.0,0.0
1987-01-21,11.625,50.875,4.449029,-11.021393,109.16411,0.2025,0.0,0.4723116992831251,0.0,0.0,0.0
1987-01-22,11.625,50.875,1.9801933,-6.365814,168.8607,0.20125,0.0,0.2089209129269063,0.0,0.0,0.0
1987-01-23,11.625,50.875,0.84190327,-0.3034668,178.18661,0.19999999,0.03154896800153682,0.08827355344582212,0.5621008218949575,0.03154896800153682,0.07887242394746326
1987-01-24,11.625,50.875,1.8635068,0.010467529,214.5978,0.19874999,0.07322056383922142,0.1941674989106906,0.5893772201895487,0.07322056383922142,0.184202685593145
1987-01-25,11.625,50.875,2.6213539,-0.7234802,385.69946,0.19749999,0.0898378124674477,0.2714133307173647,0.5140729708459875,0.0898378124674477,0.2274375114334125
1987-01-26,11.625,50.875,1.6920604,-3.0542908,373.8138,0.19624999,0.03217110002138309,0.17408603907674836,0.28519460671779,0.03217110002138309,0.08196459021827998
1987-01-27,11.625,50.875,4.06211,-4.2471313,357.23224,0.195,0.045679087042874995,0.4152644276625,0.1686774375,0.045679087042874995,0.11712586421249999
1987-01-28,11.625,50.875,4.12048,-4.664154,350.24698,0.19375,0.03507292442745,0.41853131775,0.12767781093750002,0.03507292442745,0.090510772716
1987-01-29,11.625,50.875,5.4030437,-14.715027,275.2216,0.1925,0.0,0.5452650394970626,0.0,0.0,0.0
1987-01-30,11.625,50.875,6.7284455,-16.953796,216.64665,0.19125,0.0,0.6746128695829687,0.0,0.0,0.0
1987-01-31,11.625,50.875,6.769095,-13.200897,353.92624,0.19,0.0,0.6742526302125001,0.0,0.0,0.0
1987-02-01,11.625,50.875,6.8289466,-9.636749,386.4155,0.198,0.0,0.7088549004999001,0.0,0.0,0.0
1987-02-02,11.625,50.875,6.9626803,-8.196899,420.90735,0.206,0.0,0.7519381403386499,0.0,0.0,0.0
1987-02-03,11.625,50.875,7.136856,-6.9440002,441.96954,0.214,0.0,0.800680306212,0.0,0.0,0.0
1987-02-04,11.625,50.875,2.9685335,-2.9805298,398.8986,0.222,0.06543548754231915,0.34548831859725,0.3306455235,0.06543548754231915,0.1473772241944125
1987-02-05,11.625,50.875,3.1925225,-2.0719604,404.32144,0.23,0.09485078846166001,0.38494638174375007,0.44565444,0.09485078846166001,0.20619736622100002
1987-02-06,11.625,50.875,3.2956917,1.1765137,505.88608,0.238,0.18512602030533676,0.4112083969465499,0.8425819394999999,0.18512602030533676,0.38892021072549743
1987-02-07,11.625,50.875,4.9511895,-0.526886,538.3794,0.246,0.21927210495733662,0.63853262946225,0.6643012905,0.21927210495733662,0.4456750100758875
1987-02-08,11.625,50.875,2.5070827,-2.1865234,421.56094,0.254,0.0798549774067235,0.33384187879065,0.477776286,0.0798549774067235,0.15719483741481
1987-02-09,11.625,50.875,2.412176,4.6519165,436.70172,0.262,0.22142170147715284,0.331320816216,1.37690016075,0.22142170147715284,0.4225604990022
1987-02-10,11.625,50.875,2.6560793,2.2462158,448.85913,0.27,0.19448482431397476,0.37596138471675006,1.09833782625,0.19448482431397476,0.36015708206291625
1987-02-11,11.625,50.875,7.5803633,0.9980774,468.74557,0.278,0.4849955743523711,1.1047735178869502,0.9597077775,0.4849955743523711,0.8722941984754876
1987-02-12,11.625,50.875,7.1467223,-1.0607605,341.47778,0.286,0.3320725334994704,1.07154738141165,0.69697517175,0.3320725334994704,0.5805463872368364
1987-02-13,11.625,50.875,2.7242475,-1.1782227,204.08551,0.294,0.12701578877800312,0.41988690505125,0.6993626062499999,0.12701578877800312,0.21601324622109375
1987-02-14,11.625,50.875,3.7225254,-2.6735535,210.36319,0.30200002,0.1230001184555347,0.5893632891975789,0.4956317495732925,0.1230001184555347,0.2036425667381325
1987-02-15,11.625,50.875,2.2809787,-0.5516052,167.54846,0.31,0.12670490311884403,0.37069895587725,0.8332272224999998,0.12670490311884403,0.20436274696587747
1987-02-16,11.625,50.875,3.171037,-1.5280151,240.15549,0.3053846,0.14245396701931196,0.5076762901614824,0.6738519623989501,0.14245396701931196,0.233236985459175
1987-02-17,11.625,50.875,3.88018,-3.441803,295.47195,0.30076924,0.0981971237196897,0.6118200854809327,0.379610444823525,0.0981971237196897,0.16324329529125003
1987-02-18,11.625,50.875,3.2451694,-2.8890076,190.52388,0.29615384,0.09834968942949189,0.503840622077315,0.45459732901536004,0.09834968942949189,0.16604493365592
1987-02-19,11.625,50.875,4.11433,-3.618744,200.21289,0.29153848,0.09394724397151664,0.6288302809338463,0.34251230688174,0.09394724397151664,0.16112323143675003
1987-02-20,11.625,50.875,3.0469208,-2.5257874,171.19687,0.28692308,0.09991290409101482,0.4583160738119946,0.4918715187363,0.09991290409101482,0.1741109570046
1987-02-21,11.625,50.875,2.9457629,-2.9344482,135.70885,0.28230768,0.08383747784754193,0.4359723237001661,0.42690542667678,0.08383747784754193,0.14848600266124878
1987-02-22,11.625,50.875,5.833376,-2.0454712,287.1113,0.27769232,0.21069248370916202,0.8492240375218139,0.54177670968534,0.21069248370916202,0.3793631810004
1987-02-23,11.625,50.875,9.805891,-8.671875,400.7654,0.27307692,0.0,1.4038169969871515,0.0,0.0,0.0
1987-02-24,11.625,50.875,11.451852,-15.327148,281.26627,0.26846153,0.0,1.611744611076179,0.0,0.0,0.0
1987-02-25,11.625,50.875,11.097449,-13.587189,337.74088,0.26384616,0.0,1.5350141203557317,0.0,0.0,0.0
1987-02-26,11.625,50.875,9.594487,-11.2013855,407.35974,0.25923076,0.0,1.3039073427129484,0.0,0.0,0.0
1987-02-27,11.625,50.875,2.1158173,-0.43832397,339.0713,0.2546154,0.09853765894804611,0.2824237860362457,0.6985786930755751,0.09853765894804611,0.19350294394613624
1987-02-28,11.625,50.875,1.7086323,2.9682922,213.66853,0.25,0.12598730547262876,0.22393762081875004,1.1060364375,0.12598730547262876,0.2519746109452575
1987-03-01,11.625,50.875,2.0670686,-3.4808655,285.46924,0.254,0.0434894717561886,0.2752498212417,0.31558801500000006,0.0434894717561886,0.08560919637045
1987-03-02,11.625,50.875,1.5289105,-8.184357,229.1792,0.258,0.0,0.20679508304325003,0.0,0.0,0.0
1987-03-03,11.625,50.875,9.5945215,-17.207535,198.37234,0.262,0.0,1.3178411088502502,0.0,0.0,0.0
1987-03-04,11.625,50.875,13.152881,-22.897354,138.31143,0.266,0.0,1.8341758318905,0.0,0.0,0.0
1987-03-05,11.625,50.875,11.636728,-22.496307,189.56895,0.27,0.0,1.6471497565800002,0.0,0.0,0.0
1987-03-06,11.625,50.875,11.564144,-16.595612,202.51608,0.274,0.0,1.6611256828080003,0.0,0.0,0.0
1987-03-07,11.625,50.875,9.20691,-14.919281,179.36118,0.278,0.0,1.3418288737650002,0.0,0.0,0.0
1987-03-08,11.625,50.875,11.126393,-14.271942,228.4607,0.282,0.0,1.6449092515305,0.0,0.0,0.0
1987-03-09,11.625,50.875,6.990624,-10.469879,277.41562,0.286,0.0,1.048142704752,0.0,0.0,0.0
1987-03-10,11.625,50.875,12.707956,-11.064606,330.12024,0.29,0.0,1.9320223205699998,0.0,0.0,0.0
1987-03-11,11.625,50.875,11.208613,-12.009949,339.0657,0.294,0.0,1.7275779173835,0.0,0.0,0.0
1987-03-12,11.625,50.875,12.9870205,-10.372009,328.75653,0.298,0.0,2.02891675814325,0.0,0.0,0.0
1987-03-13,11.625,50.875,14.973247,-12.693756,378.48718,0.30200002,0.0,2.370617028398995,0.0,0.0,0.0
1987-03-14,11.625,50.875,14.035539,-9.641632,446.9275,0.306,0.0,2.2515881841495,0.0,0.0,0.0
1987-03-15,11.625,50.875,14.497716,-10.670349,463.8247,0.31,0.0,2.3561325600300003,0.0,0.0,0.0
1987-03-16,11.625,50.875,8.49314,-1.1729126,396.64294,0.31,0.41794995884886005,1.38028387995,0.738154485,0.41794995884886005,0.674112836853
1987-03-17,11.625,50.875,6.9616184,-2.1639404,377.24973,0.31,0.2723243257701054,1.131384818322,0.58676943375,0.2723243257701054,0.43923278350017
1987-03-18,11.625,50.875,9.953503,0.099365234,482.1652,0.31,0.6189008089468365,1.6176184238025,0.9326879324999999,0.6189008089468365,0.9982271112045751
