,longitude,latitude,ssrd,t2mmin,vpd,FPAR,GPP,GPP_constant-Tmin,GPP_constant-SWrad,GPP_constant-VPD,GPP_constant-FPAR
1991-12-29,11.625,50.875,2.5432494,-0.42633057,437.41437,0.30249998,0.14496022704217684,0.363855991571729,0.8549705764730161,0.14496022704217684,0.23960369690301603
1991-12-30,11.625,50.875,1.6756831,1.2969055,372.1034,0.30124998,0.1200409476342959,0.2387449236958948,1.074555334785222,0.1200409476342959,0.199238100587253
1991-12-31,11.625,50.875,1.6086113,-1.7626343,448.77988,0.29999998,0.07244267742946654,0.2282377990846457,0.675514439965701,0.07244267742946654,0.1207378037649645
1992-01-01,11.625,50.875,2.4115257,-2.0878296,431.7658,0.29333332,0.09959725219472344,0.3345557682053189,0.6195077178405571,0.09959725219472344,0.16976805123046274
1992-01-02,11.625,50.875,3.2208295,1.2573242,606.10815,0.28666666,0.21851308704566236,0.43667683262522455,1.017655950333582,0.21851308704566236,0.38112748626865495
1992-01-03,11.625,50.875,3.8471732,0.60861206,662.10785,0.27999997,0.2332937249409365,0.5059503902427597,0.9096044529822694,0.23491463592884554,0.4165959820298133
1992-01-04,11.625,50.875,2.0718625,1.9043579,640.134,0.2733333,0.14455100732728746,0.26783584829958773,1.0465294438744424,0.14455100732728746,0.2644226066258437
1992-01-05,11.625,50.875,0.99289024,3.37677,504.84933,0.26666665,0.07875293918250934,0.1252233092423427,1.1897529456404363,0.07875293918250934,0.1476617701960656
1992-01-06,11.625,50.875,0.34497106,6.924591,644.1491,0.26,0.03579828554112338,0.04242005633502,1.5565777695,0.03579828554112338,0.06884285680985265
1992-01-07,11.625,50.875,3.1828713,1.1736145,566.70605,0.25333333,0.1889220467903679,0.3813525369204035,0.8903378222850287,0.1889220467903679,0.3728724656766796
1992-01-08,11.625,50.875,3.5174298,1.0263977,722.8957,0.24666665,0.1912696920030855,0.39323538651950146,0.815665284932277,0.19959270792349523,0.3877088613379342
1992-01-09,11.625,50.875,2.2892072,3.8840332,746.5455,0.23999998,0.16193177265029868,0.24549995853592885,1.0610558055882755,0.1713926467509512,0.3373578878012795
1992-01-10,11.625,50.875,1.4362316,-1.738617,401.28055,0.23333332,0.05054416046948231,0.15849532916112355,0.5278831123352491,0.05054416046948231,0.10830892148082902
1992-01-11,11.625,50.875,4.166119,-4.830353,261.3461,0.22666666,0.05873004028114283,0.44661627590222686,0.2114559387807075,0.05873004028114283,0.12955156325403752
1992-01-12,11.625,50.875,1.446763,0.022277832,382.77185,0.21999998,0.06406736816120048,0.15053422970206884,0.664248755613744,0.06406736816120048,0.14560766814888
1992-01-13,11.625,50.875,1.9641207,-0.9699707,385.3682,0.21333332,0.07243183301781175,0.19817190976145485,0.553162285427355,0.07243183301781175,0.16976211924562876
1992-01-14,11.625,50.875,0.65947384,0.88879395,346.92813,0.20666665,0.030817822247457233,0.06445894634481747,0.7009638679706514,0.030817822247457233,0.07455925338572342
1992-01-15,11.625,50.875,1.6295743,3.7905579,547.4968,0.19999999,0.10080849216577314,0.15414142532992836,0.927927853603605,0.10080849216577314,0.252021243015495
1992-01-16,11.625,50.875,1.9075483,2.5337524,604.9997,0.20187499,0.10523272795184208,0.1821265627411597,0.8274972221031736,0.10523272795184208,0.2606383483953166
1992-01-17,11.625,50.875,3.106206,2.072052,626.1914,0.20374998,0.16456891064117235,0.2993250466372724,0.794710221929127,0.16456891064117235,0.40385012710472995
1992-01-18,11.625,50.875,1.3372799,1.9503174,559.26117,0.20562498,0.07053961755200046,0.1300509173156351,0.7912287197915762,0.07053961755200046,0.171524922584796
1992-01-19,11.625,50.875,1.4258032,1.1816101,443.003,0.20749998,0.06938841741371754,0.13992421337712754,0.7299929339517285,0.06938841741371754,0.16720102193194802
1992-01-20,11.625,50.875,2.5383081,-7.743988,270.47842,0.209375,0.0,0.2513531833280157,0.0,0.0,0.0
1992-01-21,11.625,50.875,5.0861235,-9.102875,292.01517,0.21124999,0.0,0.5081580715400853,0.0,0.0,0.0
1992-01-22,11.625,50.875,5.0923786,-9.765442,288.74323,0.21312499,0.0,0.5132988487122643,0.0,0.0,0.0
1992-01-23,11.625,50.875,5.1981764,-7.4904785,286.83563,0.21499999,0.0,0.5285726440169248,0.0,0.0,0.0
1992-01-24,11.625,50.875,5.1873074,-6.1308594,308.78018,0.21687499,0.028039954345986835,0.5320674448953859,0.08108239646445524,0.028039954345986835,0.0646454308677705
1992-01-25,11.625,50.875,5.4836125,-7.3876343,230.50949,0.21874999,0.0,0.5673225279129108,0.0,0.0,0.0
1992-01-26,11.625,50.875,2.5901961,-6.652252,183.4722,0.22062498,0.005702758934548727,0.2702729352866695,0.0330250609281015,0.005702758934548727,0.012924100739972253
1992-01-27,11.625,50.875,1.863226,-0.6274414,132.23682,0.2225,0.07572216985826266,0.19606983391575,0.609605355375,0.07572216985826266,0.17016217945677
1992-01-28,11.625,50.875,2.6281717,-3.0467224,257.62277,0.224375,0.06682365773293779,0.2788967351124282,0.3813886535625,0.06682365773293779,0.14891065790069705
1992-01-29,11.625,50.875,4.1068234,-3.8296204,349.93726,0.22625,0.08441841823630727,0.43945038124053754,0.30833472740625006,0.08441841823630727,0.18656004030123152
1992-01-30,11.625,50.875,3.6733956,-1.8508911,270.75894,0.22812499,0.12369426453327721,0.396328947559363,0.5050950591869707,0.12369426453327721,0.27111072866957103
1992-01-31,11.625,50.875,5.9027233,-2.7035522,319.19238,0.22999999,0.1672000689721801,0.6420893585721202,0.424888802526573,0.1672000689721801,0.363478426612497
1992-02-01,11.625,50.875,4.1257977,-3.7621765,218.63976,0.24,0.09188262709405993,0.4683110453316,0.334054044,0.09188262709405993,0.1914221397792915
1992-02-02,11.625,50.875,4.3497906,-4.0137024,225.44539,0.24999999,0.09308981053462495,0.5143083454951655,0.32101479965940755,0.09308981053462495,0.18617962851643505
1992-02-03,11.625,50.875,3.0531054,-2.6683655,505.85623,0.26,0.09855069307697253,0.3754312117218001,0.4841825625,0.09855069307697253,0.18952056360956251
1992-02-04,11.625,50.875,4.4145846,0.77719116,479.7069,0.26999998,0.26568451653848313,0.5637269606163443,0.9027503398795995,0.26568451653848313,0.49200840040522065
1992-02-05,11.625,50.875,1.6468152,0.04852295,401.14508,0.28,0.09316426714124547,0.21808114967520004,0.8485858080000002,0.09316426714124547,0.16636476275222403
1992-02-06,11.625,50.875,2.2633379,4.5398254,536.12836,0.29,0.21711421139560894,0.31042924134344996,1.4388983505,0.21711421139560894,0.37433484723380855
1992-02-07,11.625,50.875,3.8001165,3.0496826,517.72015,0.29999998,0.3284142295865993,0.539179493657198,1.2963322160778465,0.3284142295865993,0.5473570858014714
1992-02-08,11.625,50.875,7.194941,-0.09152222,522.26874,0.31,0.4416793769622723,1.0548826772445004,0.92081236725,0.4416793769622723,0.7123860918746326
1992-02-09,11.625,50.875,7.5998573,-0.16015625,553.7394,0.32,0.4767549169310424,1.1501928032112,0.94098132,0.4767549169310424,0.7449295577047538
1992-02-10,11.625,50.875,6.5883703,2.2921448,667.3218,0.32999998,0.5733883314765894,1.0180900771956487,1.3054556104942734,0.5791216356697197,0.8687702518596961
1992-02-11,11.625,50.875,4.34067,2.9057617,607.9126,0.34,0.4190050526334031,0.6979927580100002,1.4479506135000002,0.4190050526334031,0.6161839009314751
1992-02-12,11.625,50.875,1.7961992,3.6177673,592.0072,0.35,0.191331432911619,0.297329344074,1.59780245625,0.191331432911619,0.27333061844517004
1992-02-13,11.625,50.875,2.826587,5.0753174,667.3397,0.35999998,0.3486996643469811,0.4764958517996462,1.8504631080538885,0.3521863088041421,0.48430511627664685
1992-02-14,11.625,50.875,6.2898192,3.2060242,692.9387,0.37,0.6640825881645647,1.0736986065716485,1.5837082920393755,0.6807612385080108,0.8974089029250873
1992-02-15,11.625,50.875,1.7984903,3.2927856,733.5532,0.38,0.19201098742504294,0.3078085723389595,1.6014347207631001,0.20162867523368996,0.25264603608558284
1992-02-16,11.625,50.875,7.1885133,0.49310303,663.19745,0.37615383,0.5763705947653665,1.2692591824826394,1.2026908152872855,0.5807260400658604,0.7661368153095324
