,longitude,latitude,ssrd,t2mmin,vpd,FPAR,GPP,GPP_constant-Tmin,GPP_constant-SWrad,GPP_constant-VPD,GPP_constant-FPAR
1985-10-25,12.125,51.375,7.7626095,1.3079223999999998,660.5369999999999,0.41124997,0.7556395971010628,1.500773777757821,1.460152537173993,0.760200801912538,0.9187108233722944
1985-10-26,12.125,51.375,5.8234653,1.3753662,450.54974000000004,0.40937498,0.5723209337327424,1.12750380956017,1.4741762101666742,0.5723209337327424,0.6990179684805631
1985-10-27,12.125,51.375,6.037057,-0.29620359999999996,284.00067,0.40749997,0.472731900052247,1.1635045534143418,1.1745753768406868,0.472731900052247,0.5800391838706725
1985-10-28,12.125,51.375,4.366641,0.08187866,560.2174,0.405625,0.3595399431749447,0.837697910472844,1.2350681330625002,0.3595399431749447,0.4431925339598702
1985-10-29,12.125,51.375,3.8624916,2.759674,763.93854,0.40374997,0.4078638266673121,0.6895415497334101,1.5839406356274486,0.4362646557570992,0.5050945597188676
1985-10-30,12.125,51.375,4.0561748,0.15234375,311.17227,0.401875,0.33420426233152767,0.7709440884233626,1.235909245078125,0.33420426233152767,0.415806236182305
1985-10-31,12.125,51.375,5.634074,-0.07199097,542.51465,0.39999998,0.4475521223248608,1.0658540660272942,1.1915501704224885,0.4475521223248608,0.559440180878085
1985-11-01,12.125,51.375,4.7810307,2.1900023999999996,763.3481400000001,0.40066665,0.4719322435601883,0.8472751230883093,1.48063965650813,0.5046324246794144,0.5889337727013071
1985-11-02,12.125,51.375,3.773101,2.3880005,892.128,0.4013333,0.3511048376380538,0.6170559536696903,1.3958207226816368,0.4075032934517801,0.43742300681011737
1985-11-03,12.125,51.375,6.304898000000001,1.411438,866.6813,0.40199998,0.5354542947035554,1.0503222728590729,1.273900770568109,0.6111096721108826,0.6659879618694948
1985-11-04,12.125,51.375,6.392554799999999,-1.5808105,810.3652,0.40266666,0.36317474132008004,1.1058914169308163,0.852182154121104,0.39979606045803623,0.4509620206948349
1985-11-05,12.125,51.375,2.2008653,4.0563354,1070.6134,0.4033333,0.21369646923497176,0.3189023567153734,1.4564485334584432,0.28132763195757204,0.2649130002840972
1985-11-06,12.125,51.375,5.8232919999999995,3.5540466,814.7743,0.40399998,0.6446231714917675,1.0078536139646146,1.6604607106043308,0.7116617040094584,0.7978009943116428
1985-11-07,12.125,51.375,3.3465137,3.5502013999999997,885.34546,0.40466666,0.3544418266580667,0.5543350432562821,1.588706300491464,0.4095226189001349,0.43794295613340956
